CMSSWID,SM/iz,TT/SC,Strip,XTAL,iphi/ix,ieta/iy,eta,eta_ring,A,t0,alpha,beta,stripid
872416328,-1,154,4,4,8,72,-1.55324,-18,0.223045,123.419,1.3503,41.2481,221520
872416329,-1,154,3,5,8,73,-1.54447,-18,0.23374699999999998,122.285,1.55001,35.986,221272
872416330,-1,154,3,4,8,74,-1.5355,-18,0.23219800000000002,123.383,1.5404799999999998,36.5198,221272
872416331,-1,154,3,3,8,75,-1.52631,-18,0.232028,124.257,1.57713,36.2031,221272
872416405,-1,234,3,1,9,21,-1.48977,-18,0.220385,126.12700000000001,1.37678,41.9337,245896
872416406,-1,234,3,3,9,22,-1.50017,-18,0.22989099999999998,124.485,1.6015700000000002,36.4218,245896
872416407,-1,234,2,1,9,23,-1.5104600000000001,-18,0.226187,124.37799999999999,1.4937799999999999,38.5697,245832
872416408,-1,234,2,2,9,24,-1.5206,-18,0.22595900000000002,123.64299999999999,1.44281,39.2311,245832
872416409,-1,234,2,4,9,25,-1.53059,-18,0.22671,124.131,1.51346,38.2078,245832
872416410,-1,233,3,2,9,26,-1.53921,-18,0.233357,123.46700000000001,1.62061,35.3827,237848
872416411,-1,233,5,1,9,27,-1.5488,-18,0.22875900000000002,121.87700000000001,1.50635,37.5567,238096
872416412,-1,233,4,1,9,28,-1.5582,-18,0.22318400000000002,126.485,1.52793,39.1042,238088
872416413,-1,233,4,3,9,29,-1.56739,-19,0.227755,123.72200000000001,1.5535,37.4145,238088
872416414,-1,233,4,5,9,30,-1.57634,-19,0.226915,123.367,1.51895,37.9459,238088
872416415,-1,232,4,2,9,31,-1.5841,-19,0.231742,122.59100000000001,1.49237,37.0415,238032
872416416,-1,232,4,3,9,32,-1.59247,-19,0.22872699999999999,122.419,1.4313200000000001,38.7817,238032
872416417,-1,232,4,4,9,33,-1.60057,-19,6.5139599999999995e-06,121.6,1.45,37.7,238032
872416418,-1,232,4,5,9,34,-1.60836,-19,0.23054299999999997,121.848,1.50386,37.1313,238032
872416419,-1,232,2,5,9,35,-1.61584,-19,0.23535999999999999,121.76700000000001,1.5707200000000001,35.5511,237968
872416420,-1,231,5,1,9,36,-1.62227,-19,0.229023,122.741,1.41078,39.0783,238216
872416421,-1,231,3,4,9,37,-1.6289799999999999,-19,0.233382,123.55,1.57541,35.9306,237976
872416422,-1,231,5,4,9,38,-1.63532,-19,0.228827,122.501,1.47796,38.0262,238216
872416423,-1,231,4,2,9,39,-1.64127,-19,0.230852,123.57700000000001,1.5508,36.663000000000004,238160
872416424,-1,231,4,4,9,40,-1.6468200000000002,-19,0.22438400000000003,122.898,1.3675,40.564,238160
872416425,-1,230,4,1,9,41,-1.65147,-19,0.22695500000000002,123.891,1.38405,39.9222,238152
872416426,-1,230,4,4,9,42,-1.6560700000000002,-20,0.230096,122.056,1.44774,38.0869,238152
872416427,-1,230,5,1,9,43,-1.66022,-20,0.23054299999999997,122.383,1.4606700000000001,37.8427,230168
872416428,-1,230,5,3,9,44,-1.66392,-20,0.228818,123.09299999999999,1.48595,37.9316,230168
872416429,-1,230,3,5,9,45,-1.66715,-20,0.23314400000000002,122.914,1.49949,36.8704,230152
872416430,-1,229,4,1,9,46,-1.66963,-20,0.23160999999999998,122.537,1.5121,36.9472,230160
872416431,-1,229,4,4,9,47,-1.6717799999999998,-20,0.222167,122.564,1.3295,41.5706,230160
872416432,-1,229,5,1,9,48,-1.67344,-20,0.22849499999999998,122.064,1.47929,38.0222,230096
872416433,-1,229,5,3,9,49,-1.6746,-20,0.235644,120.301,1.5633,35.4375,230096
872416434,-1,229,3,5,9,50,-1.67525,-20,0.232494,121.01,1.45224,37.3489,230088
872416435,-1,150,5,5,9,51,-1.6753900000000002,-20,0.228448,122.82700000000001,1.43829,38.6547,230032
872416436,-1,150,5,3,9,52,-1.67498,-20,0.230449,123.45700000000001,1.48187,37.7202,230032
872416437,-1,150,3,1,9,53,-1.6740700000000002,-20,0.23106500000000002,125.45100000000001,1.53839,37.0658,230024
872416438,-1,150,4,4,9,54,-1.6726599999999998,-20,0.230638,121.35,1.39147,38.6625,229968
872416439,-1,150,4,2,9,55,-1.67075,-20,0.23292800000000002,123.37700000000001,1.53288,36.428000000000004,229968
872416440,-1,151,5,5,9,56,-1.6685400000000001,-20,0.232004,121.728,1.4889,37.0835,229976
872416441,-1,151,5,3,9,57,-1.6655400000000002,-20,0.23056500000000002,122.99600000000001,1.5239,36.9679,229976
872416442,-1,151,3,1,9,58,-1.6620700000000002,-20,0.226498,124.288,1.3579,40.5853,229960
872416443,-1,151,4,4,9,59,-1.6581400000000002,-20,0.22577600000000003,122.389,1.3053700000000001,41.3079,221968
872416444,-1,151,4,2,9,60,-1.65376,-20,0.22667600000000002,123.68,1.38386,39.8024,221968
872416445,-1,152,4,5,9,61,-1.64933,-19,0.23525500000000002,122.275,1.53762,35.7917,221960
872416446,-1,152,4,2,9,62,-1.64398,-19,0.234884,122.795,1.53272,36.0213,221960
872416447,-1,152,5,5,9,63,-1.63822,-19,0.23508400000000002,121.81299999999999,1.54996,35.664,221896
872416448,-1,152,3,2,9,64,-1.63208,-19,0.235033,124.32799999999999,1.58503,35.5342,221656
872416449,-1,152,5,2,9,65,-1.62555,-19,0.231465,124.005,1.54197,36.7156,221896
872416450,-1,153,2,2,9,66,-1.61929,-19,0.234138,122.48,1.51688,36.5665,221640
872416451,-1,153,4,4,9,67,-1.6119700000000001,-19,0.232454,121.54299999999999,1.51193,36.6235,221584
872416452,-1,153,4,3,9,68,-1.60433,-19,0.22654899999999997,125.103,1.6025,37.4297,221584
872416453,-1,153,4,2,9,69,-1.59638,-19,0.22954699999999997,125.804,1.68315,35.73,221584
872416454,-1,153,4,1,9,70,-1.5881399999999999,-19,0.229875,124.26899999999999,1.56185,36.794000000000004,221584
872416455,-1,154,5,5,9,71,-1.5805,-19,0.23375100000000001,121.34299999999999,1.55552,35.834,221528
872416456,-1,154,4,3,9,72,-1.57166,-19,0.231856,122.01899999999999,1.49371,37.0237,221520
872416457,-1,154,4,2,9,73,-1.5625799999999999,-18,0.23240300000000003,122.994,1.57161,36.0371,221520
872416458,-1,154,4,1,9,74,-1.55329,-18,0.23327199999999998,122.82,1.5354299999999999,36.2488,221520
872416459,-1,154,3,2,9,75,-1.54378,-18,0.21939,124.93,1.2585600000000001,44.4726,221272
872416460,-1,155,1,5,9,76,-1.5352299999999999,-18,0.231735,121.96,1.56007,36.2366,213256
872416461,-1,155,1,3,9,77,-1.52532,-18,0.226489,123.21799999999999,1.45527,38.9194,213256
872416462,-1,155,1,1,9,78,-1.51524,-18,0.230104,123.42,1.5467799999999998,36.8851,213256
872416463,-1,155,2,4,9,79,-1.50502,-18,0.226185,121.916,1.41117,39.2334,213192
872416464,-1,155,2,2,9,80,-1.4946700000000002,-18,0.225439,123.34899999999999,1.46491,38.8769,213192
872416533,-1,234,3,2,10,21,-1.50552,-18,0.2297,124.367,1.58164,36.7001,245896
872416534,-1,234,3,4,10,22,-1.51626,-18,0.2271,124.12299999999999,1.52404,37.9479,245896
872416535,-1,234,3,5,10,23,-1.5268700000000002,-18,0.22631500000000002,123.473,1.4454200000000001,39.046,245896
872416536,-1,234,2,3,10,24,-1.53734,-18,0.2278,123.45299999999999,1.5264799999999998,37.6867,245832
872416537,-1,234,2,5,10,25,-1.54767,-18,0.227623,123.169,1.51987,37.7301,245832
872416538,-1,233,3,3,10,26,-1.55673,-18,0.231877,123.42399999999999,1.597,35.9144,237848
872416539,-1,233,5,2,10,27,-1.56666,-19,0.22871100000000003,122.046,1.50676,37.5591,238096
872416540,-1,233,5,3,10,28,-1.5764,-19,0.220173,124.365,1.42099,41.055,238096
872416541,-1,233,5,4,10,29,-1.58592,-19,0.223108,124.23200000000001,1.5062200000000001,39.1623,238096
872416542,-1,233,5,5,10,30,-1.5952,-19,0.22677600000000003,121.62100000000001,1.48725,38.2182,238096
872416543,-1,232,5,1,10,31,-1.6033899999999999,-19,0.228032,122.63,1.53006,37.2683,238040
872416544,-1,232,5,2,10,32,-1.61209,-19,0.23297600000000002,121.333,1.50885,36.6077,238040
872416545,-1,232,5,3,10,33,-1.6205,-19,0.235458,120.374,1.56156,35.3674,238040
872416546,-1,232,5,4,10,34,-1.6286100000000001,-19,0.23054899999999998,120.917,1.49542,37.0476,238040
872416547,-1,232,5,5,10,35,-1.63639,-19,0.23116799999999998,120.693,1.47444,37.306999999999995,238040
872416548,-1,231,5,2,10,36,-1.6432099999999998,-19,0.229568,122.915,1.54975,36.8171,238216
872416549,-1,231,5,3,10,37,-1.6502,-19,0.22965100000000002,122.52,1.4921200000000001,37.6561,238216
872416550,-1,231,5,5,10,38,-1.65681,-20,0.230366,122.398,1.5630000000000002,36.3764,238216
872416551,-1,231,4,3,10,39,-1.6630099999999999,-20,0.23015100000000002,122.36399999999999,1.47041,37.7783,238160
872416552,-1,231,4,5,10,40,-1.66881,-20,0.231267,123.493,1.56853,36.4644,238160
872416553,-1,230,4,2,10,41,-1.67375,-20,0.22825,122.656,1.42005,38.5318,238152
872416554,-1,230,4,5,10,42,-1.6785599999999998,-20,0.228721,122.96700000000001,1.5519100000000001,37.2603,238152
872416555,-1,230,5,2,10,43,-1.6829,-20,0.231196,122.333,1.4952299999999998,37.351,230168
872416556,-1,230,5,4,10,44,-1.68677,-20,0.229825,122.23100000000001,1.4829,37.8174,230168
872416557,-1,230,5,5,10,45,-1.69015,-20,0.22965700000000003,121.73100000000001,1.40582,38.7878,230168
872416558,-1,229,4,2,10,46,-1.6927900000000002,-20,0.231212,122.27,1.4957799999999999,37.2585,230160
872416559,-1,229,4,5,10,47,-1.69505,-20,0.23170300000000002,120.825,1.49314,36.9229,230160
872416560,-1,229,5,2,10,48,-1.6967900000000002,-20,0.232504,120.49,1.48538,36.7809,230096
872416561,-1,229,5,4,10,49,-1.6980000000000002,-20,0.23000700000000002,120.785,1.4360600000000001,38.0739,230096
872416562,-1,229,5,5,10,50,-1.6986900000000003,-20,0.231567,121.081,1.54207,36.3844,230096
872416563,-1,150,5,4,10,51,-1.6988299999999998,-20,0.23299,122.33200000000001,1.54558,36.2099,230032
872416564,-1,150,5,2,10,52,-1.6984,-20,0.228956,123.624,1.48787,37.9708,230032
872416565,-1,150,5,1,10,53,-1.69745,-20,0.23074099999999997,123.165,1.45579,37.9692,230032
872416566,-1,150,4,3,10,54,-1.69597,-20,0.231688,121.94200000000001,1.4272200000000002,37.9818,229968
872416567,-1,150,4,1,10,55,-1.69397,-20,0.234254,123.19,1.5081,36.4627,229968
872416568,-1,151,5,4,10,56,-1.6916,-20,0.227483,122.588,1.40855,39.0626,229976
872416569,-1,151,5,2,10,57,-1.6884700000000001,-20,0.234773,121.845,1.52891,36.051,229976
872416570,-1,151,5,1,10,58,-1.6848400000000001,-20,0.233647,122.447,1.5393,36.1058,229976
872416571,-1,151,4,3,10,59,-1.6807299999999998,-20,0.233458,121.885,1.4721,36.9759,221968
872416572,-1,151,4,1,10,60,-1.6761400000000002,-20,0.230539,123.28200000000001,1.4578,38.0038,221968
872416573,-1,152,4,4,10,61,-1.67144,-20,0.233167,122.126,1.47241,37.0449,221960
872416574,-1,152,4,1,10,62,-1.66585,-20,0.23286700000000002,123.863,1.53609,36.5868,221960
872416575,-1,152,5,4,10,63,-1.65985,-20,0.232594,122.723,1.55304,36.1208,221896
872416576,-1,152,5,3,10,64,-1.65343,-20,0.234715,121.531,1.48957,36.4466,221896
872416577,-1,152,5,1,10,65,-1.64663,-19,0.23186199999999998,123.397,1.47034,37.4344,221896
872416578,-1,153,5,5,10,66,-1.63999,-19,0.23314000000000001,120.13600000000001,1.46567,37.1574,221592
872416579,-1,153,5,4,10,67,-1.63238,-19,0.23029499999999997,123.428,1.6495,35.643,221592
872416580,-1,153,5,3,10,68,-1.6244299999999998,-19,0.23198400000000002,121.78,1.56586,36.0927,221592
872416581,-1,153,5,2,10,69,-1.61616,-19,0.230917,122.523,1.57089,36.4053,221592
872416582,-1,153,5,1,10,70,-1.60759,-19,0.228017,123.73299999999999,1.46585,38.4388,221592
872416583,-1,154,5,4,10,71,-1.59953,-19,0.22980100000000003,120.98899999999999,1.38306,38.9037,221528
872416584,-1,154,5,3,10,72,-1.59036,-19,0.23175500000000002,121.67200000000001,1.5069700000000001,36.8486,221528
872416585,-1,154,5,2,10,73,-1.58095,-19,0.231163,121.95700000000001,1.49852,37.0435,221528
872416586,-1,154,5,1,10,74,-1.57132,-19,0.231469,122.439,1.4992299999999998,37.1269,221528
872416587,-1,154,3,1,10,75,-1.5614700000000001,-18,0.22615,125.579,1.47189,39.0797,221272
872416588,-1,155,1,4,10,76,-1.5524799999999999,-18,0.23118899999999998,120.448,1.4679,37.3629,213256
872416589,-1,155,1,2,10,77,-1.54223,-18,0.23266900000000001,122.155,1.6120299999999999,35.442,213256
872416590,-1,155,2,5,10,78,-1.5318200000000002,-18,0.20873899999999998,128.132,1.2939399999999999,48.08,213192
872416591,-1,155,2,3,10,79,-1.5212700000000001,-18,0.21829899999999997,123.417,1.29164,43.7115,213192
872416592,-1,155,2,1,10,80,-1.5105899999999999,-18,0.233713,121.69,1.5769,35.6646,213192
872416661,-1,226,1,1,11,21,-1.5168700000000002,-18,0.22821,125.234,1.5247700000000002,37.8154,245904
872416662,-1,226,1,4,11,22,-1.52817,-18,0.23033800000000001,125.169,1.61268,36.3046,245904
872416663,-1,226,1,5,11,23,-1.5393700000000001,-18,0.22817300000000001,124.367,1.54093,37.5322,245904
872416664,-1,226,2,1,11,24,-1.55043,-18,0.23299499999999998,124.149,1.64159,35.2993,246096
872416665,-1,226,2,3,11,25,-1.56135,-18,0.22942600000000002,124.084,1.55536,37.0578,246096
872416666,-1,225,2,1,11,26,-1.57064,-19,0.233481,122.74,1.48993,36.8699,246088
872416667,-1,225,2,3,11,27,-1.5811600000000001,-19,0.234329,121.412,1.48412,36.5564,246088
872416668,-1,225,1,1,11,28,-1.59148,-19,0.23185100000000003,124.28200000000001,1.51027,37.0792,238104
872416669,-1,225,1,2,11,29,-1.60159,-19,0.23081100000000002,124.334,1.4990700000000001,37.5407,238104
872416670,-1,225,1,4,11,30,-1.6114700000000002,-19,0.23270300000000002,123.664,1.5358399999999999,36.4797,238104
872416671,-1,224,2,1,11,31,-1.61991,-19,0.230275,124.426,1.49381,37.7162,238344
872416672,-1,224,1,1,11,32,-1.62917,-19,0.23601999999999998,123.803,1.56226,35.5918,238280
872416673,-1,224,1,2,11,33,-1.63814,-19,0.231231,122.87299999999999,1.39764,38.7375,238280
872416674,-1,224,1,3,11,34,-1.6468,-19,0.235589,122.926,1.51625,36.1579,238280
872416675,-1,224,1,4,11,35,-1.6551200000000001,-20,0.2342,123.325,1.5558100000000001,35.9014,238280
872416676,-1,223,1,1,11,36,-1.66218,-20,0.235881,123.70100000000001,1.55074,35.6805,238224
872416677,-1,223,1,2,11,37,-1.66966,-20,0.234933,122.34299999999999,1.3647799999999999,38.2254,238224
872416678,-1,223,1,3,11,38,-1.6767400000000001,-20,0.23255,123.522,1.4772299999999998,37.3096,238224
872416679,-1,223,1,4,11,39,-1.6834,-20,0.23179699999999998,123.845,1.53401,36.7411,238224
872416680,-1,223,1,5,11,40,-1.6896200000000001,-20,0.23329,124.34200000000001,1.5516299999999998,36.2602,238224
872416681,-1,222,2,1,11,41,-1.6947599999999998,-20,0.233886,123.39399999999999,1.4829700000000001,36.9006,238168
872416682,-1,222,2,3,11,42,-1.69992,-20,0.23297199999999998,123.844,1.50817,36.9239,238168
872416683,-1,222,1,1,11,43,-1.70459,-20,0.23559499999999997,124.447,1.5619,35.6564,230176
872416684,-1,222,1,2,11,44,-1.7087599999999998,-20,0.233792,125.029,1.57325,35.967,230176
872416685,-1,222,1,4,11,45,-1.7124,-20,0.232512,123.744,1.4721899999999999,37.3812,230176
872416686,-1,221,1,1,11,46,-1.71514,-20,0.22998000000000002,124.62899999999999,1.46275,38.2173,230104
872416687,-1,221,1,2,11,47,-1.7175599999999998,-20,0.227215,123.73,1.3588200000000001,40.0689,230104
872416688,-1,221,1,3,11,48,-1.71943,-20,0.233609,122.01100000000001,1.4702899999999999,37.0034,230104
872416689,-1,221,1,4,11,49,-1.7207400000000002,-20,0.232458,122.48100000000001,1.48173,37.2658,230104
872416690,-1,221,1,5,11,50,-1.72148,-20,0.226593,122.402,1.2846899999999999,41.4316,230104
872416691,-1,142,1,5,11,51,-1.72163,-20,0.229273,124.602,1.4896200000000002,37.8873,230040
872416692,-1,142,1,4,11,52,-1.72117,-20,0.228282,124.146,1.43615,38.9553,230040
872416693,-1,142,1,3,11,53,-1.72015,-20,0.23127399999999998,123.969,1.50306,37.149,230040
872416694,-1,142,1,2,11,54,-1.7185599999999999,-20,0.23168000000000002,124.555,1.5138200000000002,37.1693,230040
872416695,-1,142,1,1,11,55,-1.7164099999999998,-20,0.23222800000000002,125.954,1.56322,36.5458,230040
872416696,-1,143,1,5,11,56,-1.71395,-20,0.235857,122.396,1.52193,35.9497,229984
872416697,-1,143,1,3,11,57,-1.7105700000000001,-20,0.236681,121.59200000000001,1.51629,35.6105,229984
872416698,-1,143,1,1,11,58,-1.7066700000000001,-20,0.22765300000000002,123.846,1.32841,40.4224,229984
872416699,-1,143,2,4,11,59,-1.70225,-20,0.238677,120.381,1.51471,35.2576,221976
872416700,-1,143,2,2,11,60,-1.6973200000000002,-20,0.236605,120.891,1.47242,36.2959,221976
872416701,-1,144,1,5,11,61,-1.6924299999999999,-20,0.23185300000000003,123.649,1.54872,36.5276,221904
872416702,-1,144,1,4,11,62,-1.6864299999999999,-20,0.22034,124.955,1.3315700000000001,42.3261,221904
872416703,-1,144,1,3,11,63,-1.67998,-20,0.231424,123.12799999999999,1.53416,36.5787,221904
872416704,-1,144,1,2,11,64,-1.6731099999999999,-20,0.235102,123.185,1.5682399999999999,35.6637,221904
872416705,-1,144,1,1,11,65,-1.66583,-20,0.232977,124.35700000000001,1.5437299999999998,36.4471,221904
872416706,-1,145,1,5,11,66,-1.65895,-20,0.23403000000000002,122.975,1.52298,36.405,221832
872416707,-1,145,1,4,11,67,-1.6508,-19,0.22983,123.52799999999999,1.42268,38.6855,221832
872416708,-1,145,1,3,11,68,-1.64231,-19,0.228404,124.24799999999999,1.4431200000000002,38.7644,221832
872416709,-1,145,1,1,11,69,-1.6334899999999999,-19,0.231281,123.729,1.43137,38.1489,221832
872416710,-1,145,2,3,11,70,-1.62436,-19,0.232702,122.245,1.47551,37.1106,221768
872416711,-1,146,1,5,11,71,-1.61605,-19,0.22990700000000003,123.646,1.47688,37.88,221512
872416712,-1,146,1,3,11,72,-1.60629,-19,0.22992600000000002,123.272,1.42582,38.5112,221512
872416713,-1,146,1,1,11,73,-1.59629,-19,0.234308,124.527,1.5718,35.8233,221512
872416714,-1,146,2,4,11,74,-1.58607,-19,0.22707800000000003,123.62799999999999,1.44359,38.9835,213520
872416715,-1,146,2,2,11,75,-1.57564,-19,0.23378000000000002,123.484,1.56667,35.7489,213520
872416716,-1,147,2,5,11,76,-1.5664200000000001,-19,0.23142,122.405,1.5103799999999998,36.9841,213512
872416717,-1,147,2,2,11,77,-1.5555700000000001,-18,0.231118,124.08,1.55472,36.6374,213512
872416718,-1,147,1,5,11,78,-1.54457,-18,0.230989,123.135,1.46445,37.7893,213200
872416719,-1,147,1,4,11,79,-1.5334299999999998,-18,0.226726,124.71700000000001,1.4802600000000001,38.4739,213200
872416720,-1,147,1,3,11,80,-1.52217,-18,0.22718400000000002,125.475,1.58575,37.1254,213200
872416789,-1,226,1,2,12,21,-1.53282,-18,0.229096,125.088,1.5648600000000001,37.1434,245904
872416790,-1,226,3,1,12,22,-1.54449,-18,0.22895,126.089,1.6173799999999998,36.5917,246176
872416791,-1,226,3,3,12,23,-1.55605,-18,0.22874699999999998,125.15899999999999,1.59223,36.8619,246176
872416792,-1,226,2,2,12,24,-1.56749,-19,0.232109,123.185,1.57711,36.0847,246096
872416793,-1,226,2,4,12,25,-1.5787799999999999,-19,0.232004,122.738,1.56713,36.1896,246096
872416794,-1,225,2,2,12,26,-1.58856,-19,0.23250900000000002,122.56700000000001,1.5214299999999998,36.4799,246088
872416795,-1,225,2,4,12,27,-1.59946,-19,0.22996399999999997,122.306,1.4369100000000001,38.3814,246088
872416796,-1,225,2,5,12,28,-1.61017,-19,0.231332,121.565,1.42359,38.0884,246088
872416797,-1,225,1,3,12,29,-1.62066,-19,0.23150900000000002,123.84299999999999,1.53621,36.7975,238104
872416798,-1,225,1,5,12,30,-1.63091,-19,0.230393,123.98,1.60362,36.2097,238104
872416799,-1,224,2,2,12,31,-1.6398400000000002,-19,0.23310100000000003,123.226,1.5357100000000001,36.3907,238344
872416800,-1,224,2,4,12,32,-1.6494799999999998,-19,0.23145,123.693,1.4953,37.4064,238344
872416801,-1,224,3,1,12,33,-1.6588200000000002,-20,0.233627,122.95100000000001,1.47993,37.0098,238288
872416802,-1,224,3,3,12,34,-1.66783,-20,0.236564,121.34100000000001,1.46376,36.431999999999995,238288
872416803,-1,224,1,5,12,35,-1.67651,-20,0.23356,123.14,1.48108,36.9798,238280
872416804,-1,223,2,1,12,36,-1.6840099999999998,-20,0.231548,124.43700000000001,1.4797200000000001,37.5808,238232
872416805,-1,223,2,2,12,37,-1.69182,-20,0.23493699999999998,122.45700000000001,1.5041799999999999,36.3597,238232
872416806,-1,223,2,3,12,38,-1.6992200000000002,-20,0.23178600000000002,123.432,1.55726,36.5774,238232
872416807,-1,223,2,4,12,39,-1.70618,-20,0.231231,123.71,1.49815,37.3521,238232
872416808,-1,223,2,5,12,40,-1.71269,-20,0.232444,123.285,1.51705,36.711,238232
872416809,-1,222,2,2,12,41,-1.71816,-20,0.235857,123.208,1.53824,35.8139,238168
872416810,-1,222,2,4,12,42,-1.72358,-20,0.23422600000000002,123.421,1.56017,35.9553,238168
872416811,-1,222,2,5,12,43,-1.72848,-20,0.233343,122.11399999999999,1.4555200000000001,37.3232,238168
872416812,-1,222,1,3,12,44,-1.7328400000000002,-20,0.233681,124.684,1.53643,36.4596,230176
872416813,-1,222,1,5,12,45,-1.7366599999999999,-20,0.236306,123.20700000000001,1.53579,35.7766,230176
872416814,-1,221,4,1,12,46,-1.7396,-20,0.231384,122.568,1.48422,37.2903,230408
872416815,-1,221,2,1,12,47,-1.74215,-21,0.227584,122.97200000000001,1.40208,39.4261,230344
872416816,-1,221,2,2,12,48,-1.7441099999999998,-21,0.22832,122.54700000000001,1.42115,38.8726,230344
872416817,-1,221,2,3,12,49,-1.7454900000000002,-21,0.22865500000000002,123.493,1.5240799999999999,37.585,230344
872416818,-1,221,2,4,12,50,-1.74627,-21,0.2286,121.579,1.41921,38.7724,230344
872416819,-1,142,2,5,12,51,-1.74643,-21,0.231192,121.82799999999999,1.4337,38.0225,230280
872416820,-1,142,2,4,12,52,-1.74594,-21,0.23170900000000003,123.77799999999999,1.55407,36.5253,230280
872416821,-1,142,2,3,12,53,-1.7448599999999999,-21,0.23278200000000002,122.24799999999999,1.5041,36.7958,230280
872416822,-1,142,2,2,12,54,-1.7431900000000002,-21,0.232456,122.958,1.5266899999999999,36.532,230280
872416823,-1,142,4,4,12,55,-1.7409299999999999,-21,0.233721,122.148,1.5338200000000002,36.2632,230216
872416824,-1,143,1,4,12,56,-1.7383,-20,0.23333600000000002,123.338,1.53019,36.4733,229984
872416825,-1,143,1,2,12,57,-1.73475,-20,0.230604,123.626,1.41832,38.4395,229984
872416826,-1,143,2,5,12,58,-1.7306599999999999,-20,0.23596799999999998,121.43799999999999,1.5396,35.5676,221976
872416827,-1,143,2,3,12,59,-1.72602,-20,0.23392399999999997,120.96700000000001,1.4334799999999999,37.2142,221976
872416828,-1,143,2,1,12,60,-1.7208599999999998,-20,0.23544299999999999,122.743,1.54945,35.7076,221976
872416829,-1,144,2,5,12,61,-1.71564,-20,0.231366,121.916,1.48311,37.2485,221912
872416830,-1,144,2,4,12,62,-1.7093599999999998,-20,0.23656,120.48299999999999,1.50832,35.7949,221912
