stripid,w1c,w2c,w3c,w4c,w5c
606280,-0.65625,-0.515625,0.25,0.515625,0.40625
606288,-0.65625,-0.515625,0.25,0.515625,0.40625
606344,-0.65625,-0.515625,0.25,0.515625,0.40625
598408,-0.65625,-0.515625,0.25,0.515625,0.40625
598472,-0.65625,-0.515625,0.25,0.515625,0.40625
598096,-0.65625,-0.515625,0.25,0.515625,0.40625
598168,-0.65625,-0.515625,0.25,0.515625,0.40625
598232,-0.65625,-0.515625,0.25,0.515625,0.40625
598288,-0.65625,-0.515625,0.25,0.515625,0.40625
598088,-0.65625,-0.515625,0.25,0.515625,0.40625
598160,-0.65625,-0.515625,0.25,0.515625,0.40625
598224,-0.65625,-0.515625,0.25,0.515625,0.40625
598280,-0.65625,-0.515625,0.25,0.515625,0.40625
598152,-0.65625,-0.515625,0.25,0.515625,0.40625
598216,-0.65625,-0.515625,0.25,0.515625,0.40625
