rowinRoot,hashedId,CMSSWID,CMSSWID,dbID,side,ix,iy,side,eta,eta_ring,sc,iSC,EE,FED,TCC,TTinTCC,CCU,token_ring,strip,VFE,Xtal in CCU,Xtal in VFE,Quadrant,chElectroniq,BarCode1,BarCode2,RusOrChin,stripid,,
74455,9435,872441504,872441504,2012077032,1,77,32,1,1.9103,23,286,17,EE+06,654,107,7,7,8,1,5,22,3,4,172,33201,5391,R,877000,,
74456,9525,872441505,872441505,2012077033,1,77,33,1,1.92696,22,286,12,EE+06,654,107,4,7,8,2,3,13,4,4,163,33201,5406,R,876816,,
74457,9615,872441506,872441506,2012077034,1,77,34,1,1.94327,23,286,7,EE+06,654,107,8,7,8,1,4,15,1,4,165,33201,5401,R,877064,,
74458,9705,872441507,872441507,2012077035,1,77,35,1,1.95918,23,286,2,EE+06,654,107,8,7,8,1,4,18,4,4,168,33201,5397,R,877064,,
74459,9797,872441508,872441508,2012077036,1,77,36,1,1.97439,23,285,22,EE+07,646,108,5,26,5,2,4,15,1,4,640,33201,5233,R,885072,,
74460,9891,872441509,872441509,2012077037,1,77,37,1,1.98921,23,285,17,EE+07,646,108,5,26,5,2,4,17,3,4,642,33201,5244,R,885072,,
74461,9985,872441510,872441510,2012077038,1,77,38,1,2.00345,23,285,12,EE+07,646,108,5,26,5,2,4,19,5,4,644,33201,5222,R,885072,,
74462,10079,872441511,872441511,2012077039,1,77,39,1,2.01702,24,285,7,EE+07,646,108,10,26,5,1,5,21,2,4,646,33201,5228,R,885384,,
74463,10163,872441512,872441512,2012077040,1,77,40,1,2.02986,24,285,2,EE+07,646,108,10,26,5,1,5,23,4,4,648,33201,5239,R,885384,,
74464,10246,872441513,872441513,2012077041,1,77,41,1,2.04181,24,284,22,EE+07,646,108,11,20,6,2,5,20,1,4,495,33201,5038,R,885456,,
74465,10330,872441514,872441514,2012077042,1,77,42,1,2.05284,24,284,17,EE+07,646,108,11,20,6,1,3,12,3,4,487,33201,5028,R,885448,,
74466,10412,872441515,872441515,2012077043,1,77,43,1,2.06293,24,284,12,EE+07,646,108,11,20,6,1,3,14,5,4,489,33201,5044,R,885448,,
74467,10492,872441516,872441516,2012077044,1,77,44,1,2.07202,24,284,7,EE+07,646,108,12,20,6,1,4,16,2,4,491,33201,5021,R,885512,,
74468,10572,872441517,872441517,2012077045,1,77,45,1,2.08003,24,284,2,EE+07,646,108,12,20,6,1,4,18,4,4,493,33201,5015,R,885512,,
74469,10650,872441518,872441518,2012077046,1,77,46,1,2.08686,24,283,22,EE+07,646,91,9,13,6,2,5,20,1,4,320,33201,4893,R,746064,,
74470,10728,872441519,872441519,2012077047,1,77,47,1,2.09239,24,283,17,EE+07,646,91,9,13,6,1,3,12,3,4,312,33201,4871,R,746056,,
74471,10806,872441520,872441520,2012077048,1,77,48,1,2.09671,24,283,12,EE+07,646,91,9,13,6,1,3,14,5,4,314,33201,4889,R,746056,,
74472,10884,872441521,872441521,2012077049,1,77,49,1,2.09977,24,283,7,EE+07,646,91,10,13,6,1,4,16,2,4,316,33201,4876,R,746120,,
74473,10962,872441522,872441522,2012077050,1,77,50,1,2.10155,24,283,2,EE+07,646,91,10,13,6,1,4,18,4,4,318,33201,4882,R,746120,,
74474,11040,872441523,872441523,2012077051,1,77,51,1,2.10201,24,46,6,EE+07,646,91,11,5,8,1,4,18,4,1,118,33201,2037,R,746184,,
74475,11118,872441524,872441524,2012077052,1,77,52,1,2.10109,24,46,7,EE+07,646,91,11,5,8,1,4,15,1,1,115,33201,2038,R,746184,,
74476,11196,872441525,872441525,2012077053,1,77,53,1,2.09888,24,46,8,EE+07,646,91,12,5,8,2,5,23,4,1,123,33201,2045,R,746256,,
74477,11274,872441526,872441526,2012077054,1,77,54,1,2.0954,24,46,9,EE+07,646,91,12,5,8,1,3,12,3,1,112,33201,2046,R,746248,,
74478,11352,872441527,872441527,2012077055,1,77,55,1,2.09068,24,46,10,EE+07,646,91,12,5,8,1,3,10,1,1,110,33201,2047,R,746248,,
74479,11432,872441528,872441528,2012077056,1,77,56,1,2.08468,24,47,6,EE+08,647,92,9,29,5,1,4,18,4,1,718,33201,3072,R,754248,,
74480,11512,872441529,872441529,2012077057,1,77,57,1,2.07741,24,47,7,EE+08,647,92,9,29,5,1,4,15,1,1,715,33201,2173,R,754248,,
74481,11594,872441530,872441530,2012077058,1,77,58,1,2.06903,24,47,8,EE+08,647,92,10,29,5,2,5,23,4,1,723,33201,2174,R,754320,,
74482,11678,872441531,872441531,2012077059,1,77,59,1,2.05961,24,47,9,EE+08,647,92,10,29,5,1,3,12,3,1,712,33201,2175,R,754312,,
74483,11764,872441532,872441532,2012077060,1,77,60,1,2.04919,24,47,10,EE+08,647,92,10,29,5,1,3,10,1,1,710,33201,2176,R,754312,,
74484,11851,872441533,872441533,2012077061,1,77,61,1,2.03784,24,48,6,EE+08,647,92,11,21,7,1,5,24,5,1,524,33201,2334,R,754376,,
74485,11945,872441534,872441534,2012077062,1,77,62,1,2.02552,24,48,7,EE+08,647,92,11,21,7,1,5,22,3,1,522,33201,2335,R,754376,,
74486,12039,872441535,872441535,2012077063,1,77,63,1,2.01243,23,48,8,EE+08,647,92,8,21,7,2,4,19,5,1,519,33201,2337,R,754192,,
74487,12133,872441536,872441536,2012077064,1,77,64,1,1.99862,23,48,9,EE+08,647,92,8,21,7,2,4,18,4,1,518,33201,2338,R,754192,,
74488,12227,872441537,872441537,2012077065,1,77,65,1,1.98418,23,48,10,EE+08,647,92,8,21,7,2,4,16,2,1,516,33201,2339,R,754192,,
74489,12319,872441538,872441538,2012077066,1,77,66,1,1.9693,23,49,6,EE+08,647,93,5,14,7,1,4,18,4,1,343,33201,5220,R,762184,,
74490,12409,872441539,872441539,2012077067,1,77,67,1,1.95369,23,49,7,EE+08,647,93,5,14,7,1,4,16,2,1,341,33201,5219,R,762184,,
74491,12499,872441540,872441540,2012077068,1,77,68,1,1.93764,22,49,8,EE+08,647,93,1,14,7,2,3,12,3,1,337,33201,5217,R,761936,,
74492,12589,872441541,872441541,2012077069,1,77,69,1,1.9212,23,49,9,EE+08,647,93,6,14,7,1,5,23,4,1,348,33201,5216,R,762248,,
74493,12679,872441542,872441542,2012077070,1,77,70,1,1.90443,23,49,10,EE+08,647,93,6,14,7,1,5,21,2,1,346,33201,5215,R,762248,,
74494,12769,872441543,872441543,2012077071,1,77,71,1,1.8878,22,50,6,EE+08,647,93,2,8,7,2,4,18,4,1,193,33201,2557,R,762000,,
74495,12859,872441544,872441544,2012077072,1,77,72,1,1.87048,22,50,7,EE+08,647,93,2,8,7,2,4,16,2,1,191,33201,2556,R,762000,,
74496,12949,872441545,872441545,2012077073,1,77,73,1,1.85298,22,50,8,EE+08,647,93,2,8,7,2,4,15,1,1,190,33201,2555,R,762000,,
74497,13039,872441546,872441546,2012077074,1,77,74,1,1.83533,22,50,9,EE+08,647,93,3,8,7,1,5,22,3,1,197,33201,2554,R,762056,,
74498,13129,872441547,872441547,2012077075,1,77,75,1,1.81758,21,50,10,EE+08,647,75,15,8,7,2,3,10,1,1,185,33201,2553,R,615376,,
74499,13216,872441548,872441548,2012077076,1,77,76,1,1.80051,21,51,6,EE+08,647,75,16,4,8,1,4,19,5,1,94,33201,2912,R,615432,,
74500,13300,872441549,872441549,2012077077,1,77,77,1,1.78264,21,51,7,EE+08,647,75,16,4,8,1,4,18,4,1,93,33201,2911,R,615432,,
74501,13384,872441550,872441550,2012077078,1,77,78,1,1.76476,21,51,8,EE+08,647,75,16,4,8,1,4,16,2,1,91,33201,2910,R,615432,,
74502,13468,872441551,872441551,2012077079,1,77,79,1,1.74688,21,51,9,EE+08,647,75,16,4,8,1,4,15,1,1,90,33201,2909,R,615432,,
74503,13552,872441552,872441552,2012077080,1,77,80,1,1.72904,20,51,10,EE+08,647,75,12,4,8,2,3,10,1,1,85,33201,2908,R,615184,,
74504,13631,872441553,872441553,2012077081,1,77,81,1,1.71238,20,52,6,EE+08,647,75,12,1,8,3,4,18,4,1,18,33201,2967,R,615192,,
74505,13705,872441554,872441554,2012077082,1,77,82,1,1.69468,20,52,7,EE+08,647,75,12,1,8,3,4,16,2,1,16,33201,2966,R,615192,,
74506,13779,872441555,872441555,2012077083,1,77,83,1,1.67707,20,52,8,EE+08,647,76,9,1,8,1,5,24,5,1,24,33201,2965,R,623176,,
74507,13853,872441556,872441556,2012077084,1,77,84,1,1.65955,20,52,9,EE+08,647,76,9,1,8,1,5,22,3,1,22,33201,2964,R,623176,,
74508,13927,872441557,872441557,2012077085,1,77,85,1,1.64214,19,52,10,EE+08,647,76,5,1,8,1,3,10,1,1,10,33201,2963,R,622920,,
74509,13999,872441558,872441558,2012077086,1,77,86,1,1.62638,19,53,6,EE+09,648,76,5,23,6,2,4,19,5,1,569,33201,1497,R,622928,,
74510,14069,872441559,872441559,2012077087,1,77,87,1,1.60926,19,53,7,EE+09,648,76,5,23,6,2,4,17,3,1,567,33201,1495,R,622928,,
74511,14134,872441560,872441560,2012077088,1,77,88,1,1.59228,19,53,8,EE+09,648,76,5,23,6,2,4,15,1,1,565,33201,1492,R,622928,,
74512,14194,872441561,872441561,2012077089,1,77,89,1,1.57544,19,53,9,EE+09,648,76,6,23,6,1,5,23,4,1,573,33201,1464,R,622984,,
74513,14254,872441562,872441562,2012077090,1,77,90,1,1.55875,19,53,10,EE+09,648,76,6,23,6,1,5,21,2,1,571,33201,1459,R,622984,,
74514,14314,872441563,872441563,2012077091,1,77,91,1,1.5441,18,54,6,EE+09,648,76,2,30,6,1,4,19,5,1,744,33106,2538,C,622728,,
74515,14374,872441564,872441564,2012077092,1,77,92,1,1.52777,18,54,7,EE+09,648,76,2,30,6,1,4,16,2,1,741,33106,2536,C,622728,,
74516,7651,872441609,872441609,2012078009,1,78,9,1,1.50691,18,291,8,EE+06,654,88,3,21,5,1,5,20,1,4,520,33106,3448,C,721096,,
74517,7711,872441610,872441610,2012078010,1,78,10,1,1.52278,18,291,3,EE+06,654,88,4,21,5,2,4,19,5,4,519,33106,3434,C,721168,,
74518,7771,872441611,872441611,2012078011,1,78,11,1,1.53675,18,290,23,EE+06,654,88,4,27,5,1,1,2,3,4,652,33201,5287,R,721160,,
74519,7831,872441612,872441612,2012078012,1,78,12,1,1.55295,19,290,18,EE+06,654,88,8,27,5,3,3,11,2,4,661,33201,5344,R,721432,,
74520,7891,872441613,872441613,2012078013,1,78,13,1,1.56929,19,290,13,EE+06,654,88,8,27,5,3,3,12,3,4,662,33201,5408,R,721432,,
74521,7956,872441614,872441614,2012078014,1,78,14,1,1.58575,19,290,8,EE+06,654,88,8,27,5,3,3,13,4,4,663,33201,5481,R,721432,,
74522,8026,872441615,872441615,2012078015,1,78,15,1,1.60234,19,290,3,EE+06,654,88,8,27,5,3,3,14,5,4,664,33201,5517,R,721432,,
74523,8098,872441616,872441616,2012078016,1,78,16,1,1.61736,19,289,23,EE+06,654,88,8,25,7,2,3,11,2,4,611,33201,6027,R,721424,,
74524,8172,872441617,872441617,2012078017,1,78,17,1,1.6342,19,289,18,EE+06,654,88,8,25,7,2,3,14,5,4,614,33201,6041,R,721424,,
74525,8246,872441618,872441618,2012078018,1,78,18,1,1.65114,20,289,13,EE+06,654,89,9,25,7,1,4,15,1,4,615,33201,6035,R,729672,,
74526,8320,872441619,872441619,2012078019,1,78,19,1,1.66817,20,289,8,EE+06,654,89,9,25,7,3,2,6,2,4,606,33201,6016,R,729688,,
74527,8394,872441620,872441620,2012078020,1,78,20,1,1.68527,20,289,3,EE+06,654,89,9,25,7,3,2,9,5,4,609,33201,6021,R,729688,,
74528,8473,872441621,872441621,2012078021,1,78,21,1,1.70111,20,288,23,EE+06,654,89,9,18,6,2,3,11,2,4,436,33201,5844,R,729680,,
74529,8557,872441622,872441622,2012078022,1,78,22,1,1.71833,20,288,18,EE+06,654,89,9,18,6,2,3,14,5,4,439,33201,5860,R,729680,,
74530,8641,872441623,872441623,2012078023,1,78,23,1,1.73557,21,288,13,EE+06,654,89,14,18,6,3,4,15,1,4,440,33201,5854,R,730008,,
74531,8725,872441624,872441624,2012078024,1,78,24,1,1.75281,21,288,8,EE+06,654,89,14,18,6,1,2,6,2,4,431,33201,5868,R,729992,,
74532,8809,872441625,872441625,2012078025,1,78,25,1,1.77004,21,288,3,EE+06,654,89,14,18,6,1,2,9,5,4,434,33201,5848,R,729992,,
74533,8896,872441626,872441626,2012078026,1,78,26,1,1.78626,21,287,23,EE+06,654,89,14,11,7,2,3,11,2,4,261,33201,5630,R,730000,,
74534,8986,872441627,872441627,2012078027,1,78,27,1,1.80336,21,287,18,EE+06,654,89,14,11,7,2,3,14,5,4,264,33201,5635,R,730000,,
74535,9076,872441628,872441628,2012078028,1,78,28,1,1.82035,22,287,13,EE+06,654,107,3,11,7,2,4,15,1,4,265,33201,5509,R,876752,,
74536,9166,872441629,872441629,2012078029,1,78,29,1,1.83721,22,287,8,EE+06,654,107,3,11,7,1,2,6,2,4,256,33201,5623,R,876744,,
74537,9256,872441630,872441630,2012078030,1,78,30,1,1.85389,22,287,3,EE+06,654,107,3,11,7,1,2,9,5,4,259,33201,5640,R,876744,,
74538,9346,872441631,872441631,2012078031,1,78,31,1,1.86972,22,286,23,EE+06,654,107,4,7,8,2,3,10,1,4,160,33201,5411,R,876816,,
74539,9436,872441632,872441632,2012078032,1,78,32,1,1.88588,22,286,18,EE+06,654,107,4,7,8,2,3,11,2,4,161,33201,5390,R,876816,,
74540,9526,872441633,872441633,2012078033,1,78,33,1,1.90173,22,286,13,EE+06,654,107,4,7,8,2,3,12,3,4,162,33201,5407,R,876816,,
74541,9616,872441634,872441634,2012078034,1,78,34,1,1.91723,22,286,8,EE+06,654,107,4,7,8,2,3,14,5,4,164,33201,5400,R,876816,,
74542,9706,872441635,872441635,2012078035,1,78,35,1,1.93233,23,286,3,EE+06,654,107,8,7,8,1,4,17,3,4,167,33201,5395,R,877064,,
74543,9798,872441636,872441636,2012078036,1,78,36,1,1.94658,23,285,23,EE+07,646,108,5,26,5,1,2,7,3,4,632,33201,5235,R,885064,,
74544,9892,872441637,872441637,2012078037,1,78,37,1,1.96059,23,285,18,EE+07,646,108,5,26,5,1,2,9,5,4,634,33201,5245,R,885064,,
74545,9986,872441638,872441638,2012078038,1,78,38,1,1.97403,23,285,13,EE+07,646,108,6,26,5,2,3,11,2,4,636,33201,5223,R,885136,,
74546,10080,872441639,872441639,2012078039,1,78,39,1,1.98682,23,285,8,EE+07,646,108,6,26,5,2,3,13,4,4,638,33201,5229,R,885136,,
74547,10164,872441640,872441640,2012078040,1,78,40,1,1.9989,23,285,3,EE+07,646,108,6,26,5,2,3,14,5,4,639,33201,5240,R,885136,,
74548,10247,872441641,872441641,2012078041,1,78,41,1,2.01001,24,284,23,EE+07,646,108,11,20,6,1,3,10,1,4,485,33201,5035,R,885448,,
74549,10331,872441642,872441642,2012078042,1,78,42,1,2.02035,24,284,18,EE+07,646,108,11,20,6,1,3,11,2,4,486,33201,5027,R,885448,,
74550,10413,872441643,872441643,2012078043,1,78,43,1,2.0298,24,284,13,EE+07,646,108,11,20,6,1,3,13,4,4,488,33201,5042,R,885448,,
74551,10493,872441644,872441644,2012078044,1,78,44,1,2.0383,24,284,8,EE+07,646,108,12,20,6,1,4,15,1,4,490,33201,5019,R,885512,,
74552,10573,872441645,872441645,2012078045,1,78,45,1,2.04579,24,284,3,EE+07,646,108,12,20,6,1,4,17,3,4,492,33201,5013,R,885512,,
74553,10651,872441646,872441646,2012078046,1,78,46,1,2.05209,24,283,23,EE+07,646,91,9,13,6,1,3,10,1,4,310,33201,4894,R,746056,,
74554,10729,872441647,872441647,2012078047,1,78,47,1,2.05725,24,283,18,EE+07,646,91,9,13,6,1,3,11,2,4,311,33201,4870,R,746056,,
74555,10807,872441648,872441648,2012078048,1,78,48,1,2.06126,24,283,13,EE+07,646,91,9,13,6,1,3,13,4,4,313,33201,4885,R,746056,,
74556,10885,872441649,872441649,2012078049,1,78,49,1,2.06411,24,283,8,EE+07,646,91,10,13,6,1,4,15,1,4,315,33201,4877,R,746120,,
74557,10963,872441650,872441650,2012078050,1,78,50,1,2.06577,24,283,3,EE+07,646,91,10,13,6,1,4,17,3,4,317,33201,4881,R,746120,,
74558,11041,872441651,872441651,2012078051,1,78,51,1,2.0662,24,46,11,EE+07,646,91,11,5,8,1,4,19,5,1,119,33201,2027,R,746184,,
74559,11119,872441652,872441652,2012078052,1,78,52,1,2.06534,24,46,12,EE+07,646,91,11,5,8,1,4,16,2,1,116,33201,2028,R,746184,,
74560,11197,872441653,872441653,2012078053,1,78,53,1,2.06329,24,46,13,EE+07,646,91,12,5,8,1,3,14,5,1,114,33201,2029,R,746248,,
74561,11275,872441654,872441654,2012078054,1,78,54,1,2.06005,24,46,14,EE+07,646,91,12,5,8,1,3,13,4,1,113,33201,2030,R,746248,,
74562,11353,872441655,872441655,2012078055,1,78,55,1,2.05565,24,46,15,EE+07,646,91,12,5,8,1,3,11,2,1,111,33201,2031,R,746248,,
74563,11433,872441656,872441656,2012078056,1,78,56,1,2.05013,24,47,11,EE+08,647,92,9,29,5,1,4,19,5,1,719,33201,2177,R,754248,,
74564,11513,872441657,872441657,2012078057,1,78,57,1,2.04333,24,47,12,EE+08,647,92,9,29,5,1,4,16,2,1,716,33201,2164,R,754248,,
74565,11595,872441658,872441658,2012078058,1,78,58,1,2.0355,24,47,13,EE+08,647,92,10,29,5,1,3,14,5,1,714,33201,2165,R,754312,,
74566,11679,872441659,872441659,2012078059,1,78,59,1,2.02668,24,47,14,EE+08,647,92,10,29,5,1,3,13,4,1,713,33201,2167,R,754312,,
74567,11765,872441660,872441660,2012078060,1,78,60,1,2.01692,24,47,15,EE+08,647,92,10,29,5,1,3,11,2,1,711,33201,2169,R,754312,,
74568,11852,872441661,872441661,2012078061,1,78,61,1,2.00639,23,48,11,EE+08,647,92,7,21,7,2,3,13,4,1,513,33201,2327,R,754128,,
74569,11946,872441662,872441662,2012078062,1,78,62,1,1.99481,23,48,12,EE+08,647,92,7,21,7,2,3,11,2,1,511,33201,2326,R,754128,,
74570,12040,872441663,872441663,2012078063,1,78,63,1,1.98248,23,48,13,EE+08,647,92,7,21,7,2,3,10,1,1,510,33201,2325,R,754128,,
74571,12134,872441664,872441664,2012078064,1,78,64,1,1.96946,23,48,14,EE+08,647,92,8,21,7,1,2,8,4,1,508,33201,2324,R,754184,,
74572,12228,872441665,872441665,2012078065,1,78,65,1,1.95582,23,48,15,EE+08,647,92,8,21,7,1,2,5,1,1,505,33201,2323,R,754184,,
74573,12320,872441666,872441666,2012078066,1,78,66,1,1.94191,23,49,11,EE+08,647,93,5,14,7,1,4,19,5,1,344,33201,5193,R,762184,,
74574,12410,872441667,872441667,2012078067,1,78,67,1,1.92711,22,49,12,EE+08,647,93,1,14,7,2,3,14,5,1,339,33201,5195,R,761936,,
74575,12500,872441668,872441668,2012078068,1,78,68,1,1.91186,22,49,13,EE+08,647,93,1,14,7,2,3,13,4,1,338,33201,5197,R,761936,,
74576,12590,872441669,872441669,2012078069,1,78,69,1,1.89623,22,49,14,EE+08,647,93,1,14,7,2,3,11,2,1,336,33201,5199,R,761936,,
74577,12680,872441670,872441670,2012078070,1,78,70,1,1.88026,22,49,15,EE+08,647,93,1,14,7,2,3,10,1,1,335,33201,5196,R,761936,,
74578,12770,872441671,872441671,2012078071,1,78,71,1,1.86457,22,50,11,EE+08,647,93,2,8,7,2,4,19,5,1,194,33201,2486,R,762000,,
74579,12860,872441672,872441672,2012078072,1,78,72,1,1.84801,22,50,12,EE+08,647,93,2,8,7,1,2,6,2,1,181,33201,2487,R,761992,,
74580,12950,872441673,872441673,2012078073,1,78,73,1,1.83126,22,50,13,EE+08,647,93,2,8,7,1,2,5,1,1,180,33201,2488,R,761992,,
74581,13040,872441674,872441674,2012078074,1,78,74,1,1.81434,21,50,14,EE+08,647,75,15,8,7,2,3,13,4,1,188,33201,2489,R,615376,,
74582,13130,872441675,872441675,2012078075,1,78,75,1,1.7973,21,50,15,EE+08,647,75,15,8,7,2,3,11,2,1,186,33201,2490,R,615376,,
74583,13217,872441676,872441676,2012078076,1,78,76,1,1.78107,21,51,11,EE+08,647,75,15,4,8,1,2,7,3,1,82,33201,2917,R,615368,,
74584,13301,872441677,872441677,2012078077,1,78,77,1,1.76386,21,51,12,EE+08,647,75,15,4,8,1,2,5,1,1,80,33201,2916,R,615368,,
74585,13385,872441678,872441678,2012078078,1,78,78,1,1.74661,21,51,13,EE+08,647,75,16,4,8,1,4,17,3,1,92,33201,2915,R,615432,,
74586,13469,872441679,872441679,2012078079,1,78,79,1,1.72935,20,51,14,EE+08,647,75,12,4,8,2,3,14,5,1,89,33201,2914,R,615184,,
74587,13553,872441680,872441680,2012078080,1,78,80,1,1.71211,20,51,15,EE+08,647,75,12,4,8,2,3,11,2,1,86,33201,2913,R,615184,,
74588,13632,872441681,872441681,2012078081,1,78,81,1,1.69617,20,52,11,EE+08,647,75,12,1,8,3,4,19,5,1,19,33201,2962,R,615192,,
74589,13706,872441682,872441682,2012078082,1,78,82,1,1.67901,20,52,12,EE+08,647,75,12,1,8,1,2,6,2,1,6,33201,2961,R,615176,,
74590,13780,872441683,872441683,2012078083,1,78,83,1,1.66192,20,52,13,EE+08,647,75,12,1,8,1,2,5,1,1,5,33201,2960,R,615176,,
74591,13854,872441684,872441684,2012078084,1,78,84,1,1.64491,19,52,14,EE+08,647,76,5,1,8,1,3,13,4,1,13,33201,2959,R,622920,,
74592,13928,872441685,872441685,2012078085,1,78,85,1,1.62799,19,52,15,EE+08,647,76,5,1,8,1,3,11,2,1,11,33201,2958,R,622920,,
74593,14000,872441686,872441686,2012078086,1,78,86,1,1.61282,19,53,11,EE+09,648,76,5,23,6,4,3,13,4,1,563,33201,1458,R,622944,,
74594,14070,872441687,872441687,2012078087,1,78,87,1,1.59614,19,53,12,EE+09,648,76,5,23,6,4,3,12,3,1,562,33201,1450,R,622944,,
74595,14135,872441688,872441688,2012078088,1,78,88,1,1.57958,19,53,13,EE+09,648,76,5,23,6,4,3,11,2,1,561,33201,1433,R,622944,,
74596,14195,872441689,872441689,2012078089,1,78,89,1,1.56315,19,53,14,EE+09,648,76,5,23,6,4,3,10,1,1,560,33201,1432,R,622944,,
74597,14255,872441690,872441690,2012078090,1,78,90,1,1.54684,18,53,15,EE+09,648,76,1,23,6,2,1,0,1,1,550,33201,1415,R,622672,,
74598,14315,872441691,872441691,2012078091,1,78,91,1,1.53269,18,54,11,EE+09,648,76,1,30,6,1,3,12,3,1,737,33106,2611,C,622664,,
74599,14375,872441692,872441692,2012078092,1,78,92,1,1.51672,18,54,12,EE+09,648,76,2,30,6,1,4,17,3,1,742,33106,2540,C,622728,,
74600,7652,872441737,872441737,2012079009,1,79,9,1,1.49598,18,291,9,EE+06,654,88,4,21,5,2,4,16,2,4,516,33106,3446,C,721168,,
74601,7712,872441738,872441738,2012079010,1,79,10,1,1.51151,18,291,4,EE+06,654,88,4,21,5,2,4,18,4,4,518,33106,3433,C,721168,,
74602,7772,872441739,872441739,2012079011,1,79,11,1,1.525,18,290,24,EE+06,654,88,4,27,5,1,1,1,2,4,651,33201,5284,R,721160,,
74603,7832,872441740,872441740,2012079012,1,79,12,1,1.54083,19,290,19,EE+06,654,88,8,27,5,3,3,10,1,4,660,33201,5306,R,721432,,
74604,7892,872441741,872441741,2012079013,1,79,13,1,1.55677,19,290,14,EE+06,654,88,8,27,5,4,2,5,1,4,655,33201,5433,R,721440,,
74605,7957,872441742,872441742,2012079014,1,79,14,1,1.57283,19,290,9,EE+06,654,88,8,27,5,4,2,7,3,4,657,33201,5482,R,721440,,
74606,8027,872441743,872441743,2012079015,1,79,15,1,1.589,19,290,4,EE+06,654,88,8,27,5,4,2,9,5,4,659,33201,5505,R,721440,,
74607,8099,872441744,872441744,2012079016,1,79,16,1,1.60345,19,289,24,EE+06,654,88,8,25,7,2,3,10,1,4,610,33201,6026,R,721424,,
74608,8173,872441745,872441745,2012079017,1,79,17,1,1.61983,19,289,19,EE+06,654,88,8,25,7,2,3,13,4,4,613,33201,6039,R,721424,,
74609,8247,872441746,872441746,2012079018,1,79,18,1,1.63629,19,289,14,EE+06,654,89,5,25,7,2,1,3,4,4,603,33201,6033,R,729424,,
74610,8321,872441747,872441747,2012079019,1,79,19,1,1.65282,20,289,9,EE+06,654,89,9,25,7,3,2,5,1,4,605,33201,6015,R,729688,,
74611,8395,872441748,872441748,2012079020,1,79,20,1,1.6694,20,289,4,EE+06,654,89,9,25,7,3,2,8,4,4,608,33201,6020,R,729688,,
74612,8474,872441749,872441749,2012079021,1,79,21,1,1.68457,20,288,24,EE+06,654,89,9,18,6,2,3,10,1,4,435,33201,5843,R,729680,,
74613,8558,872441750,872441750,2012079022,1,79,22,1,1.70122,20,288,19,EE+06,654,89,9,18,6,2,3,13,4,4,438,33201,5859,R,729680,,
74614,8642,872441751,872441751,2012079023,1,79,23,1,1.71788,20,288,14,EE+06,654,89,10,18,6,3,1,3,4,4,428,33201,5853,R,729752,,
74615,8726,872441752,872441752,2012079024,1,79,24,1,1.73452,21,288,9,EE+06,654,89,14,18,6,1,2,5,1,4,430,33201,5866,R,729992,,
74616,8810,872441753,872441753,2012079025,1,79,25,1,1.75113,21,288,4,EE+06,654,89,14,18,6,1,2,8,4,4,433,33201,5852,R,729992,,
74617,8897,872441754,872441754,2012079026,1,79,26,1,1.76656,21,287,24,EE+06,654,89,14,11,7,2,3,10,1,4,260,33201,5632,R,730000,,
74618,8987,872441755,872441755,2012079027,1,79,27,1,1.78299,21,287,19,EE+06,654,89,14,11,7,2,3,13,4,4,263,33201,5634,R,730000,,
74619,9077,872441756,872441756,2012079028,1,79,28,1,1.7993,21,287,14,EE+06,654,89,15,11,7,2,1,3,4,4,253,33201,5486,R,730064,,
74620,9167,872441757,872441757,2012079029,1,79,29,1,1.81546,22,287,9,EE+06,654,107,3,11,7,1,2,5,1,4,255,33201,5621,R,876744,,
74621,9257,872441758,872441758,2012079030,1,79,30,1,1.83143,22,287,4,EE+06,654,107,3,11,7,1,2,8,4,4,258,33201,5639,R,876744,,
74622,9347,872441759,872441759,2012079031,1,79,31,1,1.84638,22,286,24,EE+06,654,107,4,7,8,1,2,6,2,4,156,33201,5410,R,876808,,
74623,9437,872441760,872441760,2012079032,1,79,32,1,1.86179,22,286,19,EE+06,654,107,4,7,8,1,2,8,4,4,158,33201,5389,R,876808,,
74624,9527,872441761,872441761,2012079033,1,79,33,1,1.8769,22,286,14,EE+06,654,107,4,7,8,1,2,9,5,4,159,33201,5409,R,876808,,
74625,9617,872441762,872441762,2012079034,1,79,34,1,1.89164,22,286,9,EE+06,654,108,1,7,8,2,1,2,3,4,152,33201,5398,R,884816,,
74626,9707,872441763,872441763,2012079035,1,79,35,1,1.90598,22,286,4,EE+06,654,108,1,7,8,2,1,4,5,4,154,33201,5396,R,884816,,
74627,9799,872441764,872441764,2012079036,1,79,36,1,1.91934,23,285,24,EE+07,646,108,5,26,5,1,2,6,2,4,631,33201,5236,R,885064,,
74628,9893,872441765,872441765,2012079037,1,79,37,1,1.9326,23,285,19,EE+07,646,108,5,26,5,1,2,8,4,4,633,33201,5247,R,885064,,
74629,9987,872441766,872441766,2012079038,1,79,38,1,1.9453,23,285,14,EE+07,646,108,6,26,5,2,3,10,1,4,635,33201,5225,R,885136,,
74630,10081,872441767,872441767,2012079039,1,79,39,1,1.95737,23,285,9,EE+07,646,108,6,26,5,2,3,12,3,4,637,33201,5230,R,885136,,
