rowinRoot,hashedId,CMSSWID,CMSSWID.1,dbID,side,ix,iy,side.1,eta,eta_ring,sc,iSC,EE,FED,TCC,TTinTCC,CCU,token_ring,strip,VFE,Xtal in CCU,Xtal in VFE,Quadrant,chElectroniq,BarCode1,BarCode2,RusOrChin,stripid,Unnamed: 29,Unnamed: 30,A,t0,alpha,beta
67473,3092,872425643,872425643,2010081043,-1,81,43,-1,-1.9441,-23,293,11,EE-07,601,18,8,21,6,1,5,21,2,4,521,33201,6673,R,147976,,,0.22995700000000002,125.366,1.40454,39.3243
67474,3172,872425644,872425644,2010081044,-1,81,44,-1,-1.95105,-23,293,6,EE-07,601,18,8,21,6,1,5,22,3,4,522,33201,6674,R,147976,,,0.227635,125.87200000000001,1.3980000000000001,40.059
67475,3252,872425645,872425645,2010081045,-1,81,45,-1,-1.95715,-23,293,1,EE-07,601,18,8,21,6,1,5,23,4,4,523,33201,6675,R,147976,,,0.231893,124.814,1.46312,37.9861
67476,3330,872425646,872425646,2010081046,-1,81,46,-1,-1.9622700000000002,-23,292,21,EE-07,601,1,5,14,6,2,4,15,1,4,340,33201,6546,R,8528,,,0.23414000000000001,126.07799999999999,1.50099,37.158
67477,3408,872425647,872425647,2010081047,-1,81,47,-1,-1.96643,-23,292,16,EE-07,601,1,5,14,6,2,4,17,3,4,342,33201,6541,R,8528,,,0.23407399999999998,123.552,1.4179,37.919000000000004
67478,3486,872425648,872425648,2010081048,-1,81,48,-1,-1.9696599999999997,-23,292,11,EE-07,601,1,6,14,6,2,5,20,1,4,345,33201,6543,R,8592,,,0.234138,124.291,1.43757,37.7261
67479,3564,872425649,872425649,2010081049,-1,81,49,-1,-1.9719400000000002,-23,292,6,EE-07,601,1,6,14,6,2,5,21,2,4,346,33201,6544,R,8592,,,0.23508,123.86200000000001,1.47707,36.9858
67480,3642,872425650,872425650,2010081050,-1,81,50,-1,-1.97324,-23,292,1,EE-07,601,1,6,14,6,2,5,23,4,4,348,33201,6545,R,8592,,,0.231199,125.70299999999999,1.48181,38.0069
67481,3720,872425651,872425651,2010081051,-1,81,51,-1,-1.97354,-23,55,1,EE-07,601,1,7,6,5,2,5,24,5,1,149,33201,9228,R,8656,,,0.23311500000000002,123.804,1.4425700000000001,37.8788
67482,3798,872425652,872425652,2010081052,-1,81,52,-1,-1.97281,-23,55,2,EE-07,601,1,7,6,5,2,5,23,4,1,148,33201,9218,R,8656,,,0.232593,123.146,1.37955,38.7725
67483,3876,872425653,872425653,2010081053,-1,81,53,-1,-1.9710900000000002,-23,55,3,EE-07,601,1,7,6,5,2,5,21,2,1,146,33201,9223,R,8656,,,0.22933299999999998,124.226,1.3503100000000001,40.0275
67484,3954,872425654,872425654,2010081054,-1,81,54,-1,-1.96842,-23,55,4,EE-07,601,1,8,6,5,1,4,19,5,1,144,33201,9235,R,8712,,,0.22894899999999999,125.025,1.39021,39.7122
67486,4112,872425656,872425656,2010081056,-1,81,56,-1,-1.9602400000000002,-23,56,1,EE-08,602,2,5,30,8,1,5,24,5,1,749,33201,6707,R,16712,,,0.23266399999999998,125.20100000000001,1.48109,37.5542
67487,4192,872425657,872425657,2010081057,-1,81,57,-1,-1.9546400000000002,-23,56,2,EE-08,602,2,5,30,8,1,5,22,3,1,747,33201,6767,R,16712,,,0.233931,124.29,1.45099,37.6538
67488,4274,872425658,872425658,2010081058,-1,81,58,-1,-1.94818,-23,56,3,EE-08,602,2,5,30,8,1,5,21,2,1,746,33201,6682,R,16712,,,0.233068,124.99,1.46914,37.6723
67489,4358,872425659,872425659,2010081059,-1,81,59,-1,-1.94088,-23,56,4,EE-08,602,2,5,30,8,1,5,20,1,1,745,33201,6761,R,16712,,,0.23378400000000002,125.335,1.45603,37.7677
67490,4444,872425660,872425660,2010081060,-1,81,60,-1,-1.9328,-22,56,5,EE-08,602,2,2,30,8,2,3,14,5,1,739,33201,6759,R,16528,,,0.2339,125.20700000000001,1.4525700000000001,37.671
67491,4531,872425661,872425661,2010081061,-1,81,61,-1,-1.92403,-22,57,1,EE-08,602,2,2,22,7,3,4,19,5,1,544,33201,6950,R,16536,,,0.23656,124.539,1.55408,35.7213
67492,4625,872425662,872425662,2010081062,-1,81,62,-1,-1.9143700000000001,-22,57,2,EE-08,602,2,3,22,7,2,5,24,5,1,549,33201,6944,R,16592,,,0.232623,122.852,1.3764399999999999,38.760999999999996
67493,4719,872425663,872425663,2010081063,-1,81,63,-1,-1.9040400000000002,-22,57,3,EE-08,602,2,3,22,7,2,5,23,4,1,548,33201,6956,R,16592,,,0.23677800000000002,123.245,1.4873399999999999,36.4412
67494,4813,872425664,872425664,2010081064,-1,81,64,-1,-1.8931,-22,57,4,EE-08,602,2,3,22,7,2,5,22,3,1,547,33201,6939,R,16592,,,0.233781,123.586,1.43985,37.6911
67495,4907,872425665,872425665,2010081065,-1,81,65,-1,-1.88159,-22,57,5,EE-08,602,2,3,22,7,2,5,21,2,1,546,33201,6964,R,16592,,,0.235469,125.314,1.53156,36.3677
67496,4999,872425666,872425666,2010081066,-1,81,66,-1,-1.86979,-22,58,1,EE-08,602,2,4,15,7,1,5,24,5,1,374,33201,9332,R,16648,,,0.23297600000000002,124.23,1.48096,37.422
67497,5089,872425667,872425667,2010081067,-1,81,67,-1,-1.8572,-22,58,2,EE-08,602,2,4,15,7,1,5,22,3,1,372,33201,9355,R,16648,,,0.23286199999999999,124.552,1.48755,37.3658
67498,5179,872425668,872425668,2010081068,-1,81,68,-1,-1.84417,-22,58,3,EE-08,602,2,4,15,7,1,5,21,2,1,371,33201,9342,R,16648,,,0.22995700000000002,125.074,1.42705,38.9055
67499,5269,872425669,872425669,2010081069,-1,81,69,-1,-1.83076,-22,58,4,EE-08,602,2,4,15,7,1,5,20,1,1,370,33201,9343,R,16648,,,0.23263899999999998,125.014,1.46607,37.7415
67500,5359,872425670,872425670,2010081070,-1,81,70,-1,-1.81699,-21,58,5,EE-08,602,21,13,15,7,1,4,18,4,1,368,33201,9348,R,172872,,,0.233382,125.36399999999999,1.51991,36.9398
67501,5449,872425671,872425671,2010081071,-1,81,71,-1,-1.80339,-21,59,1,EE-08,602,21,13,9,5,2,4,19,5,1,219,33201,9534,R,172880,,,0.231735,124.77600000000001,1.46361,37.9909
67502,5539,872425672,872425672,2010081072,-1,81,72,-1,-1.7890000000000001,-21,59,2,EE-08,602,21,13,9,5,2,4,16,2,1,216,33201,9547,R,172880,,,0.232902,124.814,1.479,37.5092
67503,5629,872425673,872425673,2010081073,-1,81,73,-1,-1.7743799999999998,-21,59,3,EE-08,602,21,14,9,5,1,5,24,5,1,224,33201,9533,R,172936,,,0.234364,123.412,1.5051,36.6348
67504,5719,872425674,872425674,2010081074,-1,81,74,-1,-1.75955,-21,59,4,EE-08,602,21,14,9,5,1,5,22,3,1,222,33201,9548,R,172936,,,0.233612,124.51100000000001,1.52205,36.7456
67505,5809,872425675,872425675,2010081075,-1,81,75,-1,-1.74455,-21,59,5,EE-08,602,21,14,9,5,1,5,20,1,1,220,33201,9524,R,172936,,,0.237864,123.118,1.4913399999999999,36.1448
67506,5896,872425676,872425676,2010081076,-1,81,76,-1,-1.7301799999999998,-20,60,1,EE-08,602,21,11,5,5,2,5,24,5,1,124,33201,9741,R,172752,,,0.23334499999999997,123.79899999999999,1.48201,37.2939
67507,5980,872425677,872425677,2010081077,-1,81,77,-1,-1.71492,-20,60,2,EE-08,602,21,11,5,5,2,5,23,4,1,123,33201,9724,R,172752,,,0.234711,123.545,1.4933100000000001,36.8195
67508,6064,872425678,872425678,2010081078,-1,81,78,-1,-1.69956,-20,60,3,EE-08,602,21,11,5,5,2,5,22,3,1,122,33201,9751,R,172752,,,0.232231,123.863,1.43675,38.1455
67509,6148,872425679,872425679,2010081079,-1,81,79,-1,-1.6841400000000002,-20,60,4,EE-08,602,21,11,5,5,2,5,21,2,1,121,33201,9739,R,172752,,,0.228937,126.25200000000001,1.4821,38.6101
67510,6232,872425680,872425680,2010081080,-1,81,80,-1,-1.66867,-20,60,5,EE-08,602,21,11,5,5,2,5,20,1,1,120,33201,9731,R,172752,,,0.233791,125.73100000000001,1.55019,36.5148
67511,6311,872425681,872425681,2010081081,-1,81,81,-1,-1.65429,-19,61,1,EE-08,602,21,8,2,5,4,5,24,5,1,49,33201,9820,R,172576,,,0.23479499999999998,121.604,1.4777200000000001,36.7607
67512,6385,872425682,872425682,2010081082,-1,81,82,-1,-1.6388,-19,61,2,EE-08,602,21,8,2,5,4,5,23,4,1,48,33201,9767,R,172576,,,0.23162199999999997,124.42399999999999,1.53909,36.9766
67513,6459,872425683,872425683,2010081083,-1,81,83,-1,-1.62332,-19,61,3,EE-08,602,21,8,2,5,4,5,22,3,1,47,33201,9903,R,172576,,,0.23250900000000002,123.72399999999999,1.52004,36.9491
67514,6533,872425684,872425684,2010081084,-1,81,84,-1,-1.60786,-19,61,4,EE-08,602,21,8,2,5,4,5,21,2,1,46,33201,9804,R,172576,,,0.231519,124.2,1.50889,37.3209
67515,6607,872425685,872425685,2010081085,-1,81,85,-1,-1.5924399999999999,-19,61,5,EE-08,602,21,8,2,5,4,5,20,1,1,45,33201,9873,R,172576,,,0.23640999999999998,124.23200000000001,1.58998,35.3415
67516,6679,872425686,872425686,2010081086,-1,81,86,-1,-1.57853,-19,62,1,EE-08,602,21,8,3,5,2,2,9,5,1,59,33106,4144,C,172560,,,0.223406,127.069,1.42203,40.7915
67517,6749,872425687,872425687,2010081087,-1,81,87,-1,-1.56324,-19,62,2,EE-08,602,21,8,3,5,2,2,6,2,1,56,33106,4131,C,172560,,,0.234785,123.861,1.55576,36.0277
67518,636,872425742,872425742,2010082014,-1,82,14,-1,-1.54164,-19,299,7,EE-06,609,35,5,21,8,3,3,11,2,4,511,33106,3736,C,287064,,,0.22486799999999998,126.691,1.4509100000000001,40.0429
67519,706,872425743,872425743,2010082015,-1,82,15,-1,-1.5564799999999999,-19,299,2,EE-06,609,35,5,21,8,3,3,13,4,4,513,33106,3744,C,287064,,,0.22710100000000003,127.256,1.57324,37.8781
67520,778,872425744,872425744,2010082016,-1,82,16,-1,-1.56976,-19,298,22,EE-06,609,35,5,26,6,4,3,10,1,4,635,33201,8809,R,287072,,,0.232519,126.803,1.51484,37.3631
67521,852,872425745,872425745,2010082017,-1,82,17,-1,-1.58471,-19,298,17,EE-06,609,35,5,26,6,2,5,22,3,4,647,33201,8810,R,287056,,,0.236303,124.258,1.56484,35.6718
67522,926,872425746,872425746,2010082018,-1,82,18,-1,-1.5997,-19,298,12,EE-06,609,35,5,26,6,2,5,24,5,4,649,33201,8923,R,287056,,,0.237645,123.22,1.56776,35.2511
67523,1000,872425747,872425747,2010082019,-1,82,19,-1,-1.61471,-19,298,7,EE-06,609,35,6,26,6,5,4,16,2,4,641,33201,8882,R,287144,,,0.234184,125.461,1.54053,36.5029
67524,1074,872425748,872425748,2010082020,-1,82,20,-1,-1.62971,-19,298,2,EE-06,609,35,6,26,6,5,4,18,4,4,643,33201,8795,R,287144,,,0.234276,124.943,1.54673,36.3474
67525,1153,872425749,872425749,2010082021,-1,82,21,-1,-1.64342,-19,297,22,EE-06,609,35,6,19,6,2,3,10,1,4,460,33201,8660,R,287120,,,0.23226599999999997,127.464,1.5357,37.2608
67526,1237,872425750,872425750,2010082022,-1,82,22,-1,-1.6583900000000003,-20,297,17,EE-06,609,35,10,19,6,1,4,15,1,4,465,33201,8656,R,287368,,,0.231998,125.02,1.42116,38.5081
67527,1321,872425751,872425751,2010082023,-1,82,23,-1,-1.6733200000000001,-20,297,12,EE-06,609,35,10,19,6,1,4,16,2,4,466,33201,8659,R,287368,,,0.234632,124.53299999999999,1.49319,36.9485
67528,1405,872425752,872425752,2010082024,-1,82,24,-1,-1.6881700000000002,-20,297,7,EE-06,609,35,10,19,6,1,4,18,4,4,468,33201,8662,R,287368,,,0.23510799999999998,123.874,1.50264,36.6112
67529,1489,872425753,872425753,2010082025,-1,82,25,-1,-1.7029400000000001,-20,297,2,EE-06,609,35,10,19,6,1,4,19,5,4,469,33201,8661,R,287368,,,0.23128200000000002,124.824,1.46802,37.9892
67530,1576,872425754,872425754,2010082026,-1,82,26,-1,-1.7166299999999999,-20,296,22,EE-06,609,35,11,12,6,1,3,10,1,4,285,33201,9128,R,287432,,,0.233143,126.351,1.5183200000000001,37.1532
67531,1666,872425755,872425755,2010082027,-1,82,27,-1,-1.7311299999999998,-21,296,17,EE-06,609,35,15,12,6,1,5,22,3,4,297,33201,9132,R,287688,,,0.234737,123.31,1.4812,36.8955
67532,1756,872425756,872425756,2010082028,-1,82,28,-1,-1.74547,-21,296,12,EE-06,609,35,15,12,6,1,5,24,5,4,299,33201,9131,R,287688,,,0.231512,123.995,1.47702,37.7837
67533,1846,872425757,872425757,2010082029,-1,82,29,-1,-1.75962,-21,296,7,EE-06,609,35,16,12,6,2,4,16,2,4,291,33201,9130,R,287760,,,0.23226999999999998,124.52600000000001,1.44694,37.9447
67534,1936,872425758,872425758,2010082030,-1,82,30,-1,-1.7735400000000001,-21,296,2,EE-06,609,35,16,12,6,2,4,18,4,4,293,33201,9129,R,287760,,,0.234898,123.977,1.5256399999999999,36.3251
67535,2026,872425759,872425759,2010082031,-1,82,31,-1,-1.78653,-21,295,22,EE-07,601,35,16,31,8,1,4,16,2,4,766,33201,8261,R,287752,,,0.235026,125.83,1.5334,36.4638
67536,2116,872425760,872425760,2010082032,-1,82,32,-1,-1.79985,-21,295,17,EE-07,601,35,16,31,8,1,4,19,5,4,769,33201,8260,R,287752,,,0.23111900000000002,125.381,1.46733,38.1583
67537,2206,872425761,872425761,2010082033,-1,82,33,-1,-1.81285,-21,295,12,EE-07,601,36,13,31,8,3,3,10,1,4,760,33201,8262,R,295768,,,0.235373,126.324,1.51126,36.7416
67538,2296,872425762,872425762,2010082034,-1,82,34,-1,-1.82549,-21,295,7,EE-07,601,36,13,31,8,3,3,12,3,4,762,33201,8263,R,295768,,,0.234578,125.444,1.46094,37.4685
67539,2386,872425763,872425763,2010082035,-1,82,35,-1,-1.83772,-22,295,2,EE-07,601,18,1,31,8,1,5,24,5,4,774,33201,8265,R,147528,,,0.23684899999999998,123.169,1.48079,36.3988
67540,2478,872425764,872425764,2010082036,-1,82,36,-1,-1.84907,-22,294,22,EE-07,601,18,2,27,8,1,3,10,1,4,660,33201,8117,R,147592,,,0.233237,125.99799999999999,1.4527700000000001,37.9532
67541,2572,872425765,872425765,2010082037,-1,82,37,-1,-1.8602900000000002,-22,294,17,EE-07,601,18,2,27,8,1,3,12,3,4,662,33201,8115,R,147592,,,0.232526,126.335,1.5081,37.4026
67542,2666,872425766,872425766,2010082038,-1,82,38,-1,-1.8709799999999999,-22,294,12,EE-07,601,18,2,27,8,2,5,23,4,4,673,33201,8116,R,147600,,,0.23256300000000002,123.905,1.4347,38.0574
67543,2760,872425767,872425767,2010082039,-1,82,39,-1,-1.8811099999999998,-22,294,7,EE-07,601,18,3,27,8,3,4,15,1,4,665,33201,8119,R,147672,,,0.23236300000000001,125.355,1.47425,37.7714
67544,2844,872425768,872425768,2010082040,-1,82,40,-1,-1.89062,-22,294,2,EE-07,601,18,3,27,8,3,4,18,4,4,668,33201,8120,R,147672,,,0.22822399999999998,127.125,1.50371,38.5775
67545,2927,872425769,872425769,2010082041,-1,82,41,-1,-1.8992099999999998,-22,293,22,EE-07,601,18,3,21,6,1,3,11,2,4,511,33201,6670,R,147656,,,0.23458,126.52,1.50914,36.9196
67546,3011,872425770,872425770,2010082042,-1,82,42,-1,-1.90726,-22,293,17,EE-07,601,18,4,21,6,2,4,15,1,4,515,33201,6665,R,147728,,,0.235639,124.444,1.46953,37.0328
67547,3093,872425771,872425771,2010082043,-1,82,43,-1,-1.91458,-22,293,12,EE-07,601,18,4,21,6,2,4,16,2,4,516,33201,6666,R,147728,,,0.23499699999999998,124.833,1.4886,36.9318
67548,3173,872425772,872425772,2010082044,-1,82,44,-1,-1.9211200000000002,-22,293,7,EE-07,601,18,4,21,6,2,4,18,4,4,518,33201,6667,R,147728,,,0.23728000000000002,123.382,1.49698,36.1455
67549,3253,872425773,872425773,2010082045,-1,82,45,-1,-1.92687,-23,293,2,EE-07,601,18,8,21,6,1,5,24,5,4,524,33201,6671,R,147976,,,0.231102,124.94200000000001,1.45281,38.2874
67550,3331,872425774,872425774,2010082046,-1,82,46,-1,-1.93163,-23,292,22,EE-07,601,1,5,14,6,2,4,16,2,4,341,33201,6566,R,8528,,,0.230942,124.728,1.371,39.4116
67551,3409,872425775,872425775,2010082047,-1,82,47,-1,-1.93554,-23,292,17,EE-07,601,1,5,14,6,2,4,18,4,4,343,33201,6562,R,8528,,,0.236477,123.55799999999999,1.47932,36.6137
67552,3487,872425776,872425776,2010082048,-1,82,48,-1,-1.9385700000000001,-23,292,12,EE-07,601,1,6,14,6,1,3,10,1,4,335,33201,6563,R,8584,,,0.23565100000000003,125.584,1.47066,37.1103
67553,3565,872425777,872425777,2010082049,-1,82,49,-1,-1.9407,-23,292,7,EE-07,601,1,6,14,6,2,5,22,3,4,347,33201,6564,R,8592,,,0.23460799999999998,123.846,1.4632399999999999,37.259
67554,3643,872425778,872425778,2010082050,-1,82,50,-1,-1.94193,-23,292,2,EE-07,601,1,6,14,6,2,5,24,5,4,349,33201,6565,R,8592,,,0.23298600000000003,123.895,1.4347299999999998,37.9247
67555,3721,872425779,872425779,2010082051,-1,82,51,-1,-1.9422099999999998,-23,55,6,EE-07,601,1,7,6,5,1,3,14,5,1,139,33201,9227,R,8648,,,0.229748,126.436,1.4315,39.0888
67556,3799,872425780,872425780,2010082052,-1,82,52,-1,-1.9415200000000001,-23,55,7,EE-07,601,1,7,6,5,2,5,22,3,1,147,33201,9217,R,8656,,,0.22585700000000003,125.17399999999999,1.30148,41.9256
67557,3877,872425781,872425781,2010082053,-1,82,53,-1,-1.9399099999999998,-23,55,8,EE-07,601,1,7,6,5,2,5,20,1,1,145,33201,9222,R,8656,,,0.23176,125.15299999999999,1.41363,38.7111
67558,3955,872425782,872425782,2010082054,-1,82,54,-1,-1.9374,-23,55,9,EE-07,601,1,8,6,5,1,4,18,4,1,143,33201,9236,R,8712,,,0.23400100000000001,125.179,1.50672,36.95
67559,4033,872425783,872425783,2010082055,-1,82,55,-1,-1.9340000000000002,-23,55,10,EE-07,601,1,8,6,5,1,4,15,1,1,140,33201,9232,R,8712,,,0.23529699999999998,125.385,1.49419,36.874
67560,4113,872425784,872425784,2010082056,-1,82,56,-1,-1.92977,-23,56,6,EE-08,602,2,5,30,8,1,5,23,4,1,748,33201,6712,R,16712,,,0.233121,125.184,1.50158,37.2325
67561,4193,872425785,872425785,2010082057,-1,82,57,-1,-1.9245,-22,56,7,EE-08,602,2,1,30,8,2,4,19,5,1,744,33201,6768,R,16464,,,0.232163,123.875,1.38354,38.8891
67562,4275,872425786,872425786,2010082058,-1,82,58,-1,-1.91841,-22,56,8,EE-08,602,2,1,30,8,2,4,18,4,1,743,33201,6683,R,16464,,,0.231618,124.59700000000001,1.43311,38.3804
67563,4359,872425787,872425787,2010082059,-1,82,59,-1,-1.91153,-22,56,9,EE-08,602,2,1,30,8,2,4,16,2,1,741,33201,6763,R,16464,,,0.23143899999999998,125.615,1.43618,38.5135
67564,4445,872425788,872425788,2010082060,-1,82,60,-1,-1.9039,-22,56,10,EE-08,602,2,2,30,8,2,3,13,4,1,738,33201,6758,R,16528,,,0.236233,124.75399999999999,1.47746,36.8654
67565,4532,872425789,872425789,2010082061,-1,82,61,-1,-1.89573,-22,57,6,EE-08,602,2,2,22,7,3,4,18,4,1,543,33201,6949,R,16536,,,0.232673,124.675,1.4571100000000001,37.8408
67566,4626,872425790,872425790,2010082062,-1,82,62,-1,-1.88658,-22,57,7,EE-08,602,2,2,22,7,3,4,16,2,1,541,33201,6943,R,16536,,,0.237852,124.851,1.54976,35.6033
67567,4720,872425791,872425791,2010082063,-1,82,63,-1,-1.8768,-22,57,8,EE-08,602,2,3,22,7,1,3,14,5,1,539,33201,6955,R,16584,,,0.23370500000000002,124.992,1.45116,37.7455
67568,4814,872425792,872425792,2010082064,-1,82,64,-1,-1.86643,-22,57,9,EE-08,602,2,3,22,7,1,3,12,3,1,537,33201,6938,R,16584,,,0.23383299999999999,126.20200000000001,1.50082,37.1765
67569,4908,872425793,872425793,2010082065,-1,82,65,-1,-1.8555099999999998,-22,57,10,EE-08,602,2,3,22,7,2,5,20,1,1,545,33201,6963,R,16592,,,0.233463,124.585,1.44468,37.7418
67570,5000,872425794,872425794,2010082066,-1,82,66,-1,-1.84444,-22,58,6,EE-08,602,2,4,15,7,1,5,23,4,1,373,33201,9333,R,16648,,,0.23333299999999998,124.92200000000001,1.51042,37.016
67571,5090,872425795,872425795,2010082067,-1,82,67,-1,-1.83245,-21,58,7,EE-08,602,20,16,15,7,3,3,14,5,1,364,33201,9359,R,164888,,,0.235623,125.219,1.5248899999999999,36.3974
67572,5180,872425796,872425796,2010082068,-1,82,68,-1,-1.82003,-21,58,8,EE-08,602,20,16,15,7,3,3,12,3,1,362,33201,9337,R,164888,,,0.237456,125.316,1.54732,35.7766
67573,5270,872425797,872425797,2010082069,-1,82,69,-1,-1.80723,-21,58,9,EE-08,602,21,13,15,7,1,4,19,5,1,369,33201,9344,R,172872,,,0.23222800000000002,124.795,1.4776,37.6842
67574,5360,872425798,872425798,2010082070,-1,82,70,-1,-1.7940900000000002,-21,58,10,EE-08,602,21,13,15,7,1,4,17,3,1,367,33201,9349,R,172872,,,0.23266900000000001,125.655,1.49901,37.3988
67575,5450,872425799,872425799,2010082071,-1,82,71,-1,-1.7812400000000002,-21,59,6,EE-08,602,21,13,9,5,2,4,18,4,1,218,33201,9535,R,172880,,,0.234235,123.711,1.48576,37.0037
67576,5540,872425800,872425800,2010082072,-1,82,72,-1,-1.76745,-21,59,7,EE-08,602,21,13,9,5,2,4,15,1,1,215,33201,9544,R,172880,,,0.2313,126.492,1.5199799999999999,37.5586
67577,5630,872425801,872425801,2010082073,-1,82,73,-1,-1.75342,-21,59,8,EE-08,602,21,14,9,5,1,5,23,4,1,223,33201,9531,R,172936,,,0.233981,122.921,1.47951,37.0349
67578,5720,872425802,872425802,2010082074,-1,82,74,-1,-1.7391900000000002,-21,59,9,EE-08,602,21,14,9,5,1,5,21,2,1,221,33201,9549,R,172936,,,0.234923,124.04799999999999,1.51204,36.5867
67579,5810,872425803,872425803,2010082075,-1,82,75,-1,-1.7247700000000001,-20,59,10,EE-08,602,21,10,9,5,2,3,13,4,1,213,33201,9522,R,172688,,,0.23511100000000001,125.648,1.5559,36.1455
67580,5897,872425804,872425804,2010082076,-1,82,76,-1,-1.71111,-20,60,6,EE-08,602,21,11,5,5,1,4,19,5,1,119,33201,9740,R,172744,,,0.23190700000000003,123.836,1.4478,38.0657
67581,5981,872425805,872425805,2010082077,-1,82,77,-1,-1.6964,-20,60,7,EE-08,602,21,11,5,5,1,4,18,4,1,118,33201,9723,R,172744,,,0.231787,124.969,1.4797,37.7737
67582,6065,872425806,872425806,2010082078,-1,82,78,-1,-1.6815799999999999,-20,60,8,EE-08,602,21,11,5,5,1,4,17,3,1,117,33201,9750,R,172744,,,0.232589,125.014,1.50633,37.2561
67583,6149,872425807,872425807,2010082079,-1,82,79,-1,-1.66668,-20,60,9,EE-08,602,21,11,5,5,1,4,15,1,1,115,33201,9738,R,172744,,,0.233014,126.338,1.54823,36.8111
67584,6233,872425808,872425808,2010082080,-1,82,80,-1,-1.65173,-19,60,10,EE-08,602,21,7,5,5,3,3,13,4,1,113,33201,9730,R,172504,,,0.232994,125.884,1.52467,37.0403
67585,6312,872425809,872425809,2010082081,-1,82,81,-1,-1.63798,-19,61,6,EE-08,602,21,8,2,5,3,4,19,5,1,44,33201,9815,R,172568,,,0.23170900000000003,124.155,1.53215,37.0091
67586,6386,872425810,872425810,2010082082,-1,82,82,-1,-1.62297,-19,61,7,EE-08,602,21,8,2,5,3,4,18,4,1,43,33201,9756,R,172568,,,0.23143000000000002,124.24600000000001,1.52962,37.1218
67587,6460,872425811,872425811,2010082083,-1,82,83,-1,-1.60795,-19,61,8,EE-08,602,21,8,2,5,3,4,17,3,1,42,33201,9888,R,172568,,,0.22824699999999998,124.537,1.45136,38.9119
67588,6534,872425812,872425812,2010082084,-1,82,84,-1,-1.59294,-19,61,9,EE-08,602,21,8,2,5,3,4,16,2,1,41,33201,9803,R,172568,,,0.228929,125.375,1.48616,38.3396
67589,6608,872425813,872425813,2010082085,-1,82,85,-1,-1.57796,-19,61,10,EE-08,602,21,8,2,5,3,4,15,1,1,40,33201,9940,R,172568,,,0.23232199999999997,124.90799999999999,1.508,37.262
67590,6680,872425814,872425814,2010082086,-1,82,86,-1,-1.56459,-19,62,6,EE-08,602,21,8,3,5,2,2,8,4,1,58,33106,4142,C,172560,,,0.22519,128.80100000000002,1.60639,38.1314
67591,6750,872425815,872425815,2010082087,-1,82,87,-1,-1.5497100000000001,-19,62,7,EE-08,602,21,8,3,5,2,2,5,1,1,55,33106,4129,C,172560,,,0.23053400000000002,127.01899999999999,1.59426,36.8192
67592,637,872425870,872425870,2010083014,-1,83,14,-1,-1.5283200000000001,-18,299,8,EE-06,609,35,1,21,8,1,2,5,1,4,505,33106,3747,C,286792,,,0.23333099999999998,125.876,1.63552,35.6066
67593,707,872425871,872425871,2010083015,-1,83,15,-1,-1.5427799999999998,-19,299,3,EE-06,609,35,5,21,8,3,3,14,5,4,514,33106,3748,C,287064,,,0.22958499999999998,125.954,1.57515,37.1305
67594,779,872425872,872425872,2010083016,-1,83,16,-1,-1.55552,-19,298,23,EE-06,609,35,5,26,6,4,3,11,2,4,636,33201,9032,R,287072,,,0.23369299999999998,126.09899999999999,1.51981,36.9439
67595,853,872425873,872425873,2010083017,-1,83,17,-1,-1.57006,-19,298,18,EE-06,609,35,5,26,6,4,3,13,4,4,638,33201,9096,R,287072,,,0.23188899999999998,125.569,1.48769,37.735
67596,927,872425874,872425874,2010083018,-1,83,18,-1,-1.5846200000000001,-19,298,13,EE-06,609,35,5,26,6,4,3,14,5,4,639,33201,9116,R,287072,,,0.229854,124.97399999999999,1.41144,39.1957
67597,1001,872425875,872425875,2010083019,-1,83,19,-1,-1.5991799999999998,-19,298,8,EE-06,609,35,6,26,6,4,2,7,3,4,632,33201,9111,R,287136,,,0.22951799999999997,126.67,1.48793,38.3823
67598,1075,872425876,872425876,2010083020,-1,83,20,-1,-1.61374,-19,298,3,EE-06,609,35,6,26,6,5,4,19,5,4,644,33201,9059,R,287144,,,0.231199,125.001,1.47507,37.9554
67599,1154,872425877,872425877,2010083021,-1,83,21,-1,-1.62684,-19,297,23,EE-06,609,35,6,19,6,2,3,11,2,4,461,33201,8646,R,287120,,,0.232935,126.41799999999999,1.51498,37.2704
67600,1238,872425878,872425878,2010083022,-1,83,22,-1,-1.6413200000000001,-19,297,18,EE-06,609,35,6,19,6,2,3,14,5,4,464,33201,8644,R,287120,,,0.2242,128.17700000000002,1.43319,40.6906
