ID	SM/iz	TT/SC	Strip	XTAL	iphi/ix	ieta/iy	eta	eta_ring	A	t0	alpha	beta	w1	w2	w3	w4	w5	w6	w7	w8	w9	w10
0_0_34_4	0	34	4	3	188	-44	-0.764859	-9	0.242087	124.767	1.17059	40.5825	0	0	-0.549166	-0.549166	0.252618	0.482578	0.363136	0	0	0
0_0_34_5	0	34	5	3	188	-45	-0.781964	-9	0.241366	124.596	1.16367	40.8625	0	0	-0.548857	-0.548857	0.256281	0.480487	0.360946	0	0	0
0_0_35_1	0	35	1	3	193	-41	-0.713461	-9	0.24262	125.518	1.16851	40.6255	0	0	-0.549056	-0.549056	0.238938	0.486534	0.372641	0	0	0
0_0_35_2	0	35	2	3	193	-42	-0.730623	-9	0.241886	124.754	1.18331	40.2881	0	0	-0.549286	-0.549286	0.252646	0.483035	0.36289	0	0	0
0_0_35_3	0	35	3	3	193	-43	-0.747765	-9	0.241963	124.333	1.1734	40.5217	0	0	-0.549158	-0.549158	0.260122	0.480377	0.357817	0	0	0
0_0_35_4	0	35	4	3	193	-44	-0.764888	-9	0.241381	124.469	1.18202	40.5397	0	0	-0.548861	-0.548861	0.259266	0.479583	0.358873	0	0	0
0_0_35_5	0	35	5	3	193	-45	-0.781993	-9	0.242064	123.72	1.16081	40.6124	0	0	-0.549315	-0.549315	0.269128	0.478409	0.351093	0	0	0
0_0_36_1	0	36	1	3	198	-41	-0.713327	-9	0.244159	125.644	1.14959	40.6057	0	0	-0.549644	-0.549644	0.232847	0.490658	0.375783	0	0	0
0_0_36_2	0	36	2	3	198	-42	-0.730487	-9	0.242059	126.07	1.17645	40.5159	0	0	-0.548844	-0.548844	0.229162	0.489118	0.379407	0	0	0
0_0_36_3	0	36	3	3	198	-43	-0.747627	-9	0.24326	125.232	1.18369	40.1609	0	0	-0.549463	-0.549463	0.243326	0.486495	0.369104	0	0	0
0_0_36_4	0	36	4	3	198	-44	-0.764747	-9	0.241645	125.17	1.17612	40.6419	0	0	-0.548831	-0.548831	0.246736	0.483275	0.367651	0	0	0
0_0_36_5	0	36	5	3	198	-45	-0.781851	-9	0.242517	124.282	1.15873	40.6451	0	0	-0.549403	-0.549403	0.259404	0.481459	0.357943	0	0	0
0_0_37_1	0	37	1	3	183	-50	-0.873153	-11	0.242629	125.79	1.18979	40.1849	0	0	-0.549109	-0.549109	0.234335	0.488211	0.375673	0	0	0
0_0_37_2	0	37	2	3	183	-49	-0.856013	-10	0.242151	123.978	1.1766	40.3395	0	0	-0.549336	-0.549336	0.265397	0.479525	0.35375	0	0	0
0_0_37_3	0	37	3	3	183	-48	-0.838854	-10	0.241886	124.709	1.17942	40.4195	0	0	-0.549177	-0.549177	0.253857	0.482255	0.362242	0	0	0
0_0_37_4	0	37	4	3	183	-47	-0.821676	-10	0.242077	123.533	1.17078	40.4376	0	0	-0.549296	-0.549296	0.272712	0.477326	0.348555	0	0	0
0_0_37_5	0	37	5	3	183	-46	-0.804475	-10	0.241953	123.438	1.14766	40.7813	0	0	-0.549449	-0.549449	0.27309	0.477676	0.348131	0	0	0
0_0_38_1	0	38	1	3	188	-50	-0.872876	-11	0.24379	125.169	1.17235	40.2715	0	0	-0.549579	-0.549579	0.243129	0.487098	0.368929	0	0	0
0_0_38_2	0	38	2	3	188	-49	-0.855739	-10	0.242589	124.152	1.18763	40.0745	0	0	-0.54948	-0.54948	0.262245	0.480949	0.355766	0	0	0
0_0_38_3	0	38	3	3	188	-48	-0.838584	-10	0.242284	124.82	1.17228	40.5386	0	0	-0.549175	-0.549175	0.251585	0.482944	0.363821	0	0	0
0_0_38_4	0	38	4	3	188	-47	-0.821409	-10	0.242401	123.942	1.16876	40.4631	0	0	-0.549403	-0.549403	0.26575	0.479569	0.353487	0	0	0
0_0_38_5	0	38	5	3	188	-46	-0.804212	-10	0.242951	123.573	1.14931	40.5153	0	0	-0.549799	-0.549799	0.268843	0.480338	0.350417	0	0	0
0_0_39_1	0	39	1	3	193	-50	-0.872907	-11	0.24248	125.688	1.17358	40.3669	0	0	-0.549142	-0.549142	0.233725	0.489062	0.375497	0	0	0
0_0_39_2	0	39	2	3	193	-49	-0.855769	-10	0.241497	124.643	1.18954	40.3949	0	0	-0.548879	-0.548879	0.256395	0.480509	0.360853	0	0	0
0_0_39_3	0	39	3	3	193	-48	-0.838614	-10	0.242594	124.528	1.18441	40.1936	0	0	-0.549433	-0.549433	0.256267	0.482405	0.360194	0	0	0
0_0_39_4	0	39	4	3	193	-47	-0.821439	-10	0.241589	123.301	1.16641	40.4798	0	0	-0.549326	-0.549326	0.276223	0.476459	0.345969	0	0	0
0_0_39_5	0	39	5	3	193	-46	-0.804241	-10	0.24284	122.981	1.15268	40.5483	0	0	-0.549516	-0.549516	0.279814	0.476253	0.342964	0	0	0
0_0_40_1	0	40	1	3	198	-50	-0.872754	-11	0.24389	125.941	1.19577	39.8989	0	0	-0.549346	-0.549346	0.230334	0.490411	0.377946	0	0	0
0_0_40_2	0	40	2	3	198	-49	-0.855618	-10	0.242667	125.454	1.15999	40.4407	0	0	-0.549436	-0.549436	0.236082	0.489405	0.373386	0	0	0
0_0_40_3	0	40	3	3	198	-48	-0.838465	-10	0.242413	125.047	1.16754	40.612	0	0	-0.549193	-0.549193	0.247284	0.484319	0.366782	0	0	0
0_0_40_4	0	40	4	3	198	-47	-0.821291	-10	0.242449	124.765	1.16866	40.5005	0	0	-0.549354	-0.549354	0.251628	0.483572	0.363507	0	0	0
0_0_40_5	0	40	5	3	198	-46	-0.804096	-10	0.243156	124.056	1.14323	40.7282	0	0	-0.549731	-0.549731	0.261291	0.482091	0.356079	0	0	0
0_0_42_1	0	42	1	3	188	-55	-0.958493	-12	0.243326	125.967	1.17291	40.4242	0	0	-0.54914	-0.54914	0.229841	0.489865	0.378573	0	0	0
0_0_42_2	0	42	2	3	188	-54	-0.941409	-11	0.242639	125.023	1.17534	40.385	0	0	-0.549361	-0.549361	0.247415	0.484836	0.36647	0	0	0
0_0_42_3	0	42	3	3	188	-53	-0.924307	-11	0.243251	124.835	1.17321	40.2779	0	0	-0.549586	-0.549586	0.249475	0.485084	0.364613	0	0	0
0_0_42_4	0	42	4	3	188	-52	-0.907184	-11	0.242619	123.707	1.14958	40.6741	0	0	-0.549603	-0.549603	0.268094	0.479632	0.351479	0	0	0
0_0_42_5	0	42	5	3	188	-51	-0.890039	-11	0.243156	123.658	1.1412	40.73	0	0	-0.549803	-0.549803	0.268097	0.480267	0.351242	0	0	0
0_0_43_1	0	43	1	3	193	-55	-0.958526	-12	0.242184	125.831	1.18245	40.4791	0	0	-0.548783	-0.548783	0.234586	0.487041	0.375938	0	0	0
0_0_43_2	0	43	2	3	193	-54	-0.941441	-11	0.241885	124.775	1.19013	40.3137	0	0	-0.549002	-0.549002	0.253538	0.481806	0.36266	0	0	0
0_0_43_3	0	43	3	3	193	-53	-0.924339	-11	0.242077	124.659	1.18429	40.3295	0	0	-0.549168	-0.549168	0.254809	0.481981	0.361547	0	0	0
0_0_43_4	0	43	4	3	193	-52	-0.907216	-11	0.241074	123.283	1.16071	40.7666	0	0	-0.548946	-0.548946	0.277241	0.474972	0.345679	0	0	0
0_0_43_5	0	43	5	3	193	-51	-0.890071	-11	0.241768	123.28	1.16026	40.6786	0	0	-0.549122	-0.549122	0.276822	0.475657	0.345765	0	0	0
0_0_44_1	0	44	1	3	198	-55	-0.958363	-12	0.242691	125.142	1.17003	40.4912	0	0	-0.549237	-0.549237	0.244878	0.485387	0.368208	0	0	0
0_0_44_2	0	44	2	3	198	-54	-0.941281	-11	0.241953	124.855	1.1821	40.4163	0	0	-0.549071	-0.549071	0.251647	0.482591	0.363904	0	0	0
0_0_44_3	0	44	3	3	198	-53	-0.92418	-11	0.24185	124.943	1.18136	40.4879	0	0	-0.548926	-0.548926	0.250388	0.482549	0.364915	0	0	0
0_0_44_4	0	44	4	3	198	-52	-0.907059	-11	0.24238	123.446	1.15671	40.5673	0	0	-0.549544	-0.549544	0.273065	0.477988	0.348036	0	0	0
0_0_44_5	0	44	5	3	198	-51	-0.889915	-11	0.242017	123.604	1.1433	40.9466	0	0	-0.549195	-0.549195	0.270265	0.477813	0.350313	0	0	0
0_0_45_1	0	45	1	3	183	-56	-0.975916	-12	0.24325	125.638	1.16098	40.6779	0	0	-0.549197	-0.549197	0.235822	0.488012	0.37456	0	0	0
0_0_45_2	0	45	2	3	183	-57	-0.99307	-12	0.242462	124.501	1.1559	40.6915	0	0	-0.549466	-0.549466	0.255627	0.482688	0.360617	0	0	0
0_0_45_3	0	45	3	3	183	-58	-1.0102	-12	0.242153	124.931	1.17251	40.5728	0	0	-0.549107	-0.549107	0.2499	0.483222	0.365092	0	0	0
0_0_45_4	0	45	4	3	183	-59	-1.02731	-12	0.241269	124.72	1.176	40.6544	0	0	-0.548814	-0.548814	0.254622	0.480881	0.362126	0	0	0
0_0_45_5	0	45	5	3	183	-60	-1.0444	-12.8	0.242141	124.891	1.1578	40.4295	0	0	-0.549808	-0.549808	0.246668	0.486809	0.366137	0	0	0
0_0_46_1	0	46	1	3	188	-56	-0.975619	-12	0.243904	125.464	1.15224	40.6037	0	0	-0.549617	-0.549617	0.236742	0.489235	0.373256	0	0	0
0_0_46_2	0	46	2	3	188	-57	-0.992771	-12	0.242359	124.639	1.16487	40.5894	0	0	-0.549314	-0.549314	0.253847	0.482787	0.361993	0	0	0
0_0_46_3	0	46	3	3	188	-58	-1.0099	-12	0.243106	124.983	1.18231	40.1776	0	0	-0.5495	-0.5495	0.247732	0.48525	0.366019	0	0	0
0_0_46_4	0	46	4	3	188	-59	-1.027	-12	0.241748	124.101	1.18408	40.2555	0	0	-0.549264	-0.549264	0.263861	0.479714	0.354954	0	0	0
0_0_46_5	0	46	5	3	188	-60	-1.04409	-12.4	0.241703	124.506	1.16031	40.8143	0	0	-0.549095	-0.549095	0.257065	0.481002	0.360123	0	0	0
0_0_47_1	0	47	1	3	193	-56	-0.975653	-12	0.243411	125.43	1.15881	40.6026	0	0	-0.549433	-0.549433	0.238674	0.487912	0.372281	0	0	0
0_0_47_2	0	47	2	3	193	-57	-0.992804	-12	0.242491	124.59	1.17146	40.4631	0	0	-0.549356	-0.549356	0.254901	0.48257	0.361242	0	0	0
0_0_47_3	0	47	3	3	193	-58	-1.00993	-12	0.242247	125.535	1.17352	40.5842	0	0	-0.548969	-0.548969	0.239283	0.486097	0.372557	0	0	0
0_0_47_4	0	47	4	3	193	-59	-1.02704	-12	0.242019	124.089	1.16684	40.6164	0	0	-0.549183	-0.549183	0.263809	0.479426	0.35513	0	0	0
0_0_47_5	0	47	5	3	193	-60	-1.04412	-12.6	0.242228	123.93	1.15869	40.6565	0	0	-0.549383	-0.549383	0.265697	0.479506	0.353563	0	0	0
0_0_48_1	0	48	1	3	198	-56	-0.975489	-12	0.243023	124.931	1.15177	40.6554	0	0	-0.54963	-0.54963	0.246841	0.486018	0.366401	0	0	0
0_0_48_2	0	48	2	3	198	-57	-0.992639	-12	0.24209	124.182	1.16586	40.5516	0	0	-0.549347	-0.549347	0.26172	0.480559	0.356415	0	0	0
0_0_48_3	0	48	3	3	198	-58	-1.00977	-12	0.242652	124.753	1.17107	40.3852	0	0	-0.54951	-0.54951	0.251485	0.484122	0.363412	0	0	0
0_0_48_4	0	48	4	3	198	-59	-1.02687	-12	0.242178	123.806	1.18304	40.2489	0	0	-0.549291	-0.549291	0.268737	0.478399	0.351446	0	0	0
0_0_48_5	0	48	5	3	198	-60	-1.04395	-12.4	0.242167	123.862	1.17218	40.4119	0	0	-0.549355	-0.549355	0.267189	0.479061	0.35246	0	0	0
0_0_49_1	0	49	1	3	183	-61	-1.06154	-13	0.243357	125.246	1.16009	40.5531	0	0	-0.549473	-0.549473	0.24185	0.487088	0.370007	0	0	0
0_0_49_2	0	49	2	3	183	-62	-1.07871	-13	0.242592	124.398	1.15136	40.7331	0	0	-0.549471	-0.549471	0.256702	0.482539	0.3597	0	0	0
0_0_49_3	0	49	3	3	183	-63	-1.09586	-13	0.242632	125.576	1.17526	40.4789	0	0	-0.549104	-0.549104	0.238104	0.486921	0.373184	0	0	0
0_0_49_4	0	49	4	3	183	-64	-1.11298	-13	0.242641	124.524	1.18838	40.0669	0	0	-0.549474	-0.549474	0.255598	0.482937	0.360413	0	0	0
0_0_49_5	0	49	5	3	183	-65	-1.13009	-13	0.242607	124.718	1.16128	40.6128	0	0	-0.549366	-0.549366	0.251989	0.48356	0.363183	0	0	0
0_0_50_1	0	50	1	3	188	-61	-1.06123	-13	0.243751	125.362	1.1487	40.6822	0	0	-0.549591	-0.549591	0.238497	0.488627	0.372059	0	0	0
0_0_50_2	0	50	2	3	188	-62	-1.0784	-13	0.242533	124.521	1.16898	40.4749	0	0	-0.549399	-0.549399	0.255717	0.482522	0.360559	0	0	0
0_0_50_4	0	50	4	3	188	-64	-1.11267	-13	0.242573	123.869	1.17586	40.203	0	0	-0.549609	-0.549609	0.266269	0.480203	0.352747	0	0	0
0_0_50_5	0	50	5	3	188	-65	-1.12977	-13	0.24263	124.512	1.16154	40.5834	0	0	-0.549446	-0.549446	0.255584	0.482684	0.360624	0	0	0
0_0_51_1	0	51	1	3	193	-61	-1.06126	-13	0.244234	125.758	1.15258	40.574	0	0	-0.549541	-0.549541	0.230889	0.491048	0.377145	0	0	0
0_0_51_2	0	51	2	3	193	-62	-1.07843	-13	0.242316	125.205	1.18314	40.3428	0	0	-0.549146	-0.549146	0.244992	0.48492	0.368381	0	0	0
0_0_51_3	0	51	3	3	193	-63	-1.09558	-13	0.242802	125.566	1.18425	40.2933	0	0	-0.549142	-0.549142	0.238412	0.486963	0.372908	0	0	0
0_0_51_4	0	51	4	3	193	-64	-1.1127	-13	0.241586	124.681	1.17463	40.5895	0	0	-0.549002	-0.549002	0.25471	0.481436	0.361858	0	0	0
0_0_51_5	0	51	5	3	193	-65	-1.1298	-13	0.242239	124.954	1.16997	40.5687	0	0	-0.549205	-0.549205	0.249049	0.483801	0.36556	0	0	0
0_0_52_1	0	52	1	3	198	-61	-1.06109	-13	0.243529	125.744	1.16847	40.413	0	0	-0.549339	-0.549339	0.233007	0.489548	0.376123	0	0	0
0_0_52_2	0	52	2	3	198	-62	-1.07826	-13	0.241199	125.371	1.1859	40.6215	0	0	-0.548557	-0.548557	0.244746	0.482899	0.369469	0	0	0
0_0_52_3	0	52	3	3	198	-63	-1.0954	-13	0.241836	125.693	1.18891	40.4427	0	0	-0.548695	-0.548695	0.237987	0.485595	0.373808	0	0	0
0_0_52_4	0	52	4	3	198	-64	-1.11253	-13	0.241867	124.994	1.18185	40.4663	0	0	-0.548978	-0.548978	0.249498	0.482939	0.365519	0	0	0
0_0_52_5	0	52	5	3	198	-65	-1.12963	-13	0.241497	124.435	1.15736	40.895	0	0	-0.549029	-0.549029	0.25839	0.480406	0.359262	0	0	0
0_0_53_1	0	53	1	3	183	-70	-1.22095	-15	0.243117	125.824	1.18137	40.2876	0	0	-0.549154	-0.549154	0.23303	0.488828	0.37645	0	0	0
0_0_53_2	0	53	2	3	183	-69	-1.20387	-14	0.241919	124.114	1.16368	40.6435	0	0	-0.549271	-0.549271	0.263182	0.479835	0.355524	0	0	0
0_0_53_3	0	53	3	3	183	-68	-1.18676	-14	0.242706	124.685	1.15271	40.7024	0	0	-0.549557	-0.549557	0.251904	0.484124	0.363086	0	0	0
0_0_53_4	0	53	4	3	183	-67	-1.16963	-14	0.243215	123.703	1.15972	40.3744	0	0	-0.549871	-0.549871	0.267996	0.480471	0.351274	0	0	0
0_0_53_5	0	53	5	3	183	-66	-1.15247	-14	0.242591	123.77	1.13436	40.9966	0	0	-0.549552	-0.549552	0.266699	0.47984	0.352565	0	0	0
0_0_54_1	0	54	1	3	188	-70	-1.22062	-15	0.242707	125.554	1.16977	40.5456	0	0	-0.549053	-0.549053	0.237927	0.486984	0.373195	0	0	0
0_0_54_2	0	54	2	3	188	-69	-1.20354	-14	0.243308	123.392	1.13806	40.7025	0	0	-0.549831	-0.549831	0.271553	0.479551	0.348559	0	0	0
0_0_54_3	0	54	3	3	188	-68	-1.18643	-14	0.24281	125.515	1.17253	40.5243	0	0	-0.549103	-0.549103	0.239075	0.486636	0.372495	0	0	0
0_0_54_4	0	54	4	3	188	-67	-1.16931	-14	0.243561	124.651	1.16522	40.3084	0	0	-0.549863	-0.549863	0.251781	0.485215	0.36273	0	0	0
0_0_54_5	0	54	5	3	188	-66	-1.15215	-14	0.243556	122.645	1.09549	41.3739	0	0	-0.549953	-0.549953	0.282181	0.476878	0.340848	0	0	0
0_0_55_1	0	55	1	3	193	-70	-1.22066	-15	0.242799	125.705	1.1709	40.5503	0	0	-0.54907	-0.54907	0.235396	0.487735	0.375009	0	0	0
0_0_55_2	0	55	2	3	193	-69	-1.20358	-14	0.242249	124.38	1.15275	40.6975	0	0	-0.549377	-0.549377	0.256135	0.482758	0.359861	0	0	0
0_0_55_3	0	55	3	3	193	-68	-1.18647	-14	0.243878	124.083	1.1445	40.5106	0	0	-0.550134	-0.550134	0.259757	0.483824	0.356686	0	0	0
0_0_55_4	0	55	4	3	193	-67	-1.16934	-14	0.24213	124.323	1.14772	40.9069	0	0	-0.54935	-0.54935	0.258891	0.481308	0.3585	0	0	0
0_0_55_5	0	55	5	3	193	-66	-1.15219	-14	0.242624	123.419	1.11877	41.2459	0	0	-0.549551	-0.549551	0.271872	0.47838	0.34885	0	0	0
0_0_56_1	0	56	1	3	198	-70	-1.22048	-15	0.243658	125.275	1.15696	40.5616	0	0	-0.549444	-0.549444	0.240488	0.487649	0.370751	0	0	0
0_0_56_2	0	56	2	3	198	-69	-1.20339	-14	0.242285	124.748	1.17056	40.5587	0	0	-0.54915	-0.54915	0.252541	0.482691	0.363069	0	0	0
0_0_56_3	0	56	3	3	198	-68	-1.18629	-14	0.24316	124.574	1.15278	40.5455	0	0	-0.549794	-0.549794	0.252614	0.484822	0.362153	0	0	0
0_0_56_4	0	56	4	3	198	-67	-1.16916	-14	0.242438	124.058	1.14032	40.9184	0	0	-0.549561	-0.549561	0.262442	0.480984	0.355696	0	0	0
0_0_56_5	0	56	5	3	198	-66	-1.15201	-14	0.242781	123.989	1.12697	41.1603	0	0	-0.54958	-0.54958	0.263036	0.480861	0.355262	0	0	0
0_0_57_1	0	57	1	3	183	-75	-1.30655	-16	0.243701	125.353	1.1638	40.4072	0	0	-0.549573	-0.549573	0.23926	0.488336	0.37155	0	0	0
0_0_57_2	0	57	2	3	183	-74	-1.28947	-15	0.241898	124.862	1.18583	40.3506	0	0	-0.549061	-0.549061	0.251609	0.482601	0.363913	0	0	0
0_0_57_3	0	57	3	3	183	-73	-1.27237	-15	0.243024	124.149	1.15281	40.5828	0	0	-0.549711	-0.549711	0.26043	0.482198	0.356794	0	0	0
0_0_57_4	0	57	4	3	183	-72	-1.25524	-15	0.241282	124.125	1.16265	40.8326	0	0	-0.548918	-0.548918	0.264012	0.478459	0.355366	0	0	0
0_0_57_5	0	57	5	3	183	-71	-1.23808	-15	0.242284	123.322	1.13289	41.0233	0	0	-0.549478	-0.549478	0.274378	0.477407	0.347171	0	0	0
0_0_58_1	0	58	1	3	188	-75	-1.30621	-16	0.243924	126.724	1.16937	40.4535	0	0	-0.548641	-0.548641	0.214363	0.494082	0.388835	0	0	0
0_0_58_2	0	58	2	3	188	-74	-1.28913	-15	0.242667	125.04	1.1667	40.5655	0	0	-0.549232	-0.549232	0.246812	0.484717	0.366935	0	0	0
0_0_58_3	0	58	3	3	188	-73	-1.27203	-15	0.242939	124.829	1.15418	40.6665	0	0	-0.549424	-0.549424	0.249013	0.484821	0.365014	0	0	0
0_0_58_4	0	58	4	3	188	-72	-1.25491	-15	0.242249	124.938	1.15627	40.8143	0	0	-0.549133	-0.549133	0.248501	0.483889	0.365877	0	0	0
0_0_58_5	0	58	5	3	188	-71	-1.23775	-15	0.242337	124.224	1.12001	41.3503	0	0	-0.549475	-0.549475	0.259009	0.481716	0.358224	0	0	0
0_0_59_1	0	59	1	3	193	-75	-1.30625	-16	0.24384	126.679	1.15986	40.6705	0	0	-0.54871	-0.54871	0.215467	0.493697	0.388256	0	0	0
0_0_59_2	0	59	2	3	193	-74	-1.28917	-15	0.242367	124.752	1.17741	40.4276	0	0	-0.549228	-0.549228	0.252808	0.482747	0.362901	0	0	0
0_0_59_3	0	59	3	3	193	-73	-1.27207	-15	0.24328	125.335	1.17393	40.2781	0	0	-0.549547	-0.549547	0.240627	0.487658	0.370809	0	0	0
0_0_59_4	0	59	4	3	193	-72	-1.25494	-15	0.242018	125.326	1.17184	40.6278	0	0	-0.549013	-0.549013	0.243177	0.484948	0.3699	0	0	0
0_0_59_5	0	59	5	3	193	-71	-1.23779	-15	0.242818	123.757	1.12885	41.0798	0	0	-0.549561	-0.549561	0.266641	0.479909	0.352571	0	0	0
0_0_60_2	0	60	2	3	198	-74	-1.28898	-15	0.242417	124.948	1.17636	40.4079	0	0	-0.549241	-0.549241	0.248948	0.484046	0.365489	0	0	0
0_0_60_3	0	60	3	3	198	-73	-1.27188	-15	0.242826	125.907	1.17634	40.4756	0	0	-0.549	-0.549	0.232155	0.488512	0.377332	0	0	0
0_0_60_4	0	60	4	3	198	-72	-1.25476	-15	0.242042	124.94	1.16056	40.8123	0	0	-0.549035	-0.549035	0.249371	0.4832	0.365499	0	0	0
0_0_60_5	0	60	5	3	198	-71	-1.23761	-15	0.241786	124.746	1.13469	41.2905	0	0	-0.549108	-0.549108	0.251911	0.482573	0.363731	0	0	0
0_0_61_1	0	61	1	3	183	-76	-1.32374	-16	0.244758	125.475	1.13819	40.6943	0	0	-0.549881	-0.549881	0.234445	0.491001	0.374316	0	0	0
0_0_61_2	0	61	2	3	183	-77	-1.3409	-16	0.241578	125.213	1.17376	40.7138	0	0	-0.5488	-0.5488	0.246192	0.48329	0.368117	0	0	0
0_0_61_3	0	61	3	3	183	-78	-1.35804	-16	0.242073	125.719	1.17369	40.6232	0	0	-0.548884	-0.548884	0.236269	0.486747	0.374752	0	0	0
0_0_61_4	0	61	4	3	183	-79	-1.37514	-16	0.241374	124.953	1.17953	40.6099	0	0	-0.548818	-0.548818	0.250893	0.481933	0.36481	0	0	0
0_0_61_5	0	61	5	3	183	-80	-1.39222	-16.6	0.242208	124.609	1.15402	40.8655	0	0	-0.549172	-0.549172	0.254536	0.482086	0.361721	0	0	0
0_0_62_1	0	62	1	3	188	-76	-1.3234	-16	0.244906	125.382	1.12391	40.9253	0	0	-0.549974	-0.549974	0.23536	0.491006	0.373582	0	0	0
0_0_62_2	0	62	2	3	188	-77	-1.34056	-16	0.241601	125.505	1.16385	40.8838	0	0	-0.54881	-0.54881	0.240578	0.48504	0.372001	0	0	0
0_0_62_3	0	62	3	3	188	-78	-1.35769	-16	0.242825	125.253	1.15897	40.6817	0	0	-0.549299	-0.549299	0.242515	0.486241	0.369842	0	0	0
0_0_62_4	0	62	4	3	188	-79	-1.37479	-16	0.242258	124.595	1.16374	40.6363	0	0	-0.549283	-0.549283	0.254921	0.482299	0.361346	0	0	0
0_0_62_5	0	62	5	3	188	-80	-1.39187	-16.4	0.242671	124.856	1.1664	40.5256	0	0	-0.549345	-0.549345	0.249707	0.484208	0.364774	0	0	0
0_0_63_1	0	63	1	3	193	-76	-1.32343	-16	0.243018	125.084	1.13559	41.0684	0	0	-0.549413	-0.549413	0.244223	0.486099	0.368504	0	0	0
0_0_63_2	0	63	2	3	193	-77	-1.3406	-16	0.242639	123.853	1.14019	40.8789	0	0	-0.549457	-0.549457	0.265242	0.48013	0.353543	0	0	0
0_0_63_3	0	63	3	3	193	-78	-1.35773	-16	0.24166	124.78	1.15514	40.9988	0	0	-0.548876	-0.548876	0.25253	0.481721	0.363502	0	0	0
0_0_63_4	0	63	4	3	193	-79	-1.37483	-16	0.241574	124.887	1.18568	40.4343	0	0	-0.548888	-0.548888	0.251729	0.482005	0.364042	0	0	0
0_0_63_5	0	63	5	3	193	-80	-1.39191	-16.6	0.241214	125.196	1.1821	40.61	0	0	-0.54874	-0.54874	0.247156	0.482741	0.367582	0	0	0
0_0_64_1	0	64	1	3	198	-76	-1.32325	-16	0.244579	125.195	1.10952	41.201	0	0	-0.549992	-0.549992	0.23807	0.490233	0.371682	0	0	0
0_0_64_3	0	64	3	3	198	-78	-1.35754	-16	0.242983	125.324	1.15833	40.6909	0	0	-0.549307	-0.549307	0.241189	0.486666	0.37076	0	0	0
0_0_64_4	0	64	4	3	198	-79	-1.37464	-16	0.236758	132.875	1.37925	40.7406	0	0	-0.54619	-0.544523	0.173775	0.477839	0.439099	0	0	0
0_0_64_5	0	64	5	3	198	-80	-1.39172	-16.4	0.242416	124.608	1.13951	41.0441	0	0	-0.549337	-0.549337	0.253249	0.483054	0.362371	0	0	0
0_0_65_1	0	65	1	3	183	-81	-1.40936	-17	0.243097	124.873	1.13655	41.0138	0	0	-0.549482	-0.549482	0.247895	0.485184	0.365886	0	0	0
0_0_65_2	0	65	2	3	183	-82	-1.42654	-17	0.2413	124.898	1.1779	40.6533	0	0	-0.548813	-0.548813	0.251985	0.481534	0.364107	0	0	0
0_0_65_3	0	65	3	3	183	-83	-1.44369	-17	0.242984	125.263	1.16184	40.6031	0	0	-0.549379	-0.549379	0.242303	0.486525	0.36993	0	0	0
0_0_65_4	0	65	4	3	183	-84	-1.46081	-17	0.243199	123.992	1.13249	40.9126	0	0	-0.549847	-0.549847	0.262249	0.482006	0.355439	0	0	0
0_0_65_5	0	65	5	3	183	-85	-1.4779	-17	0.243247	123.25	1.0973	41.4781	0	0	-0.54996	-0.54996	0.273189	0.479176	0.347555	0	0	0
0_0_66_1	0	66	1	3	188	-81	-1.40901	-17	0.243193	126.044	1.14822	40.8513	0	0	-0.549068	-0.549068	0.226886	0.490846	0.380404	0	0	0
0_0_66_2	0	66	2	3	188	-82	-1.42619	-17	0.241888	125.313	1.16885	40.7476	0	0	-0.548842	-0.548842	0.243577	0.484368	0.36974	0	0	0
0_0_66_4	0	66	4	3	188	-84	-1.46046	-17	0.243462	124.162	1.11679	41.2026	0	0	-0.549835	-0.549835	0.258402	0.483184	0.358083	0	0	0
0_0_68_1	0	68	1	3	198	-81	-1.40886	-17	0.243384	125.757	1.13889	40.9878	0	0	-0.549306	-0.549306	0.231789	0.489822	0.377	0	0	0
0_0_68_2	0	68	2	3	198	-82	-1.42603	-17	0.242551	124.398	1.15642	40.6896	0	0	-0.549345	-0.549345	0.257128	0.482041	0.359522	0	0	0
0_0_68_3	0	68	3	3	198	-83	-1.44318	-17	0.243686	124.843	1.14796	40.6424	0	0	-0.549736	-0.549736	0.247622	0.486229	0.36562	0	0	0
0_0_68_4	0	68	4	3	198	-84	-1.4603	-17	0.24337	124.178	1.1244	41.0513	0	0	-0.549882	-0.549882	0.258619	0.483189	0.357956	0	0	0
0_0_68_5	0	68	5	3	198	-85	-1.47739	-17	0.243479	123.908	1.09933	41.4656	0	0	-0.549995	-0.549995	0.261969	0.482556	0.355466	0	0	0
0_1_1_1	1	1	1	3	78	5	0.085632	1	0.243299	125.16	1.18431	40.1115	0	0	-0.549538	-0.549538	0.244368	0.486438	0.36827	0	0	0
0_1_1_2	1	1	2	3	78	4	0.0670735	1	0.242454	124.235	1.19762	39.978	0	0	-0.549373	-0.549373	0.261925	0.480582	0.35624	0	0	0
0_1_1_3	1	1	3	3	78	3	0.0484941	1	0.242603	124.226	1.18264	40.1725	0	0	-0.549512	-0.549512	0.261062	0.48129	0.356672	0	0	0
0_1_1_4	1	1	4	3	78	2	0.0298989	1	0.241604	123.78	1.16773	40.5453	0	0	-0.54924	-0.54924	0.268789	0.478214	0.351477	0	0	0
